"","gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","description","hit_num"
"5035","kif3b",-0.238417811867482,-0.394403652133315,-0.082431971601649,3.59709504676338,-3.14652599622452,0.00420686847443992,0.0162994405718736,-2.94451958524838,"kinesin family member 3B",5035
"5036","gsna",-0.188698933072262,-0.304683248489375,-0.0727146176551497,10.9376211058074,-3.34925322512711,0.00255122597917376,0.0108419871108593,-2.94521896770735,"gelsolin a",5036
"5037","skiv2l",0.178637972135654,0.0660300967497813,0.291245847521527,5.23510030406583,3.26574912078169,0.00313818072369966,0.0128384480829608,-2.94543666114375,"SKI2 homolog, superkiller viralicidic activity 2-like",5037
"5038","LOC121913021",2.21309881844381,0.469067500024519,3.9571301368631,-4.55851623297257,2.61230769612659,0.0149404401022709,0.0457790721498365,-2.94663568272845,"procathepsin L-like",5038
"5039","baiap2a",-0.607369335684845,-1.05133396677093,-0.163404704598761,0.331813999799158,-2.81632189801923,0.00929983683503619,0.031224981807155,-2.95014108818488,"BAR/IMD domain containing adaptor protein 2a",5039
"5040","LOC121913298",-0.721868673844867,-1.26553281764748,-0.178204530042253,-0.545033987531361,-2.73341332817664,0.0112941275488745,0.0365804784586451,-2.95092346321876,"E3 ubiquitin-protein ligase TRIM39-like",5040
"5041","kcnj11l",1.06134252932447,0.231673569581974,1.89101148906697,-1.91325836925965,2.63347092692177,0.0142326110388855,0.0439842376769912,-2.95170806406933,"potassium inwardly rectifying channel subfamily J member 11, like",5041
"5042","LOC121882935",0.284748529645951,0.0909928572724551,0.478504202019447,2.46615184396991,3.02541438527938,0.0056464688266003,0.0207691178649411,-2.95189610912835,"phospholipase ABHD3-like",5042
"5043","LOC121889934",1.1145092067013,0.231174177263177,1.99784423613943,-3.57684129099333,2.59738309980882,0.0154592259191535,0.0470302834952394,-2.95260055875549,"probable E3 ubiquitin-protein ligase RNF144A-A",5043
"5044","atp23",0.261482171593196,0.0942222086858984,0.428742134500493,4.49617217792697,3.21831011382441,0.00352765959656364,0.0141415827686806,-2.95315919665947,"ATP23 metallopeptidase and ATP synthase assembly factor homolog",5044
"5045","plrg1",0.182746270081195,0.0679399951980037,0.297552544964387,5.61426385260664,3.27688121743601,0.00305298749860491,0.0125639856712849,-2.95437920371854,"pleiotropic regulator 1",5045
"5046","LOC121899566",0.666412034325906,0.165751246310032,1.16707282234178,-0.281633711181012,2.74016715045506,0.011117685742949,0.0361026131309594,-2.95497438698937,"Na(+)/H(+) exchange regulatory cofactor NHE-RF3-like",5046
"5047","gfm1",-0.237649355782613,-0.386075443786438,-0.0892232677787884,6.38062799077555,-3.29612902333744,0.00291092917829948,0.0120855484187453,-2.95644378278472,"G elongation factor, mitochondrial 1",5047
"5048","LOC121882314",0.275050039954017,0.0897963671829401,0.460303712725094,2.77423248031942,3.0564879543128,0.00523761413665543,0.0195375624285313,-2.95676373179061,"recombining binding protein suppressor of hairless-like",5048
"5049","cdk9",-0.212655417908355,-0.347889170647823,-0.0774216651688862,4.79285577235982,-3.23719719267982,0.00336731063715998,0.0136241199327287,-2.95689482134698,"cyclin-dependent kinase 9 (CDC2-related kinase)",5049
"5050","june",-0.463017154584212,-0.780130158178626,-0.145904150989798,2.1534054535182,-3.00580521550063,0.0059199919936421,0.0216139692098348,-2.95716212638122,"JunE proto-oncogene, AP-1 transcription factor subunit",5050
"5051","pnpla7a",0.336611656888833,0.115656790297222,0.557566523480443,3.55831724896098,3.13619734763024,0.00431439429657923,0.0166414183937002,-2.95753883745614,"patatin-like phospholipase domain containing 7a",5051
"5052","cep19",-0.533246060505097,-0.912843813224204,-0.153648307785989,1.28495947313562,-2.8918903768413,0.00777638581061395,0.0271023189726469,-2.96000454308843,"centrosomal protein 19",5052
"5053","kcnab1b",0.479267202261253,0.141222078371862,0.817312326150644,-0.177568224173163,2.9186420627266,0.00729625073405959,0.0256732112683708,-2.96094496619276,"potassium voltage-gated channel subfamily A regulatory beta subunit 1b",5053
"5054","ubap2a",0.196513112589382,0.0736520998968447,0.31937412528192,6.29061028659212,3.29272337644056,0.00293559049319719,0.0121771439165454,-2.96192012182774,"ubiquitin associated protein 2a",5054
"5055","dnajb11",-0.228625260006737,-0.371864128280348,-0.0853863917331259,6.11760711389552,-3.2858000696214,0.0029863483030125,0.0123303675966384,-2.96271271071578,"DnaJ heat shock protein family (Hsp40) member B11",5055
"5056","neil3",0.510356507437556,0.138975584709492,0.88173743016562,0.533780652504854,2.82899297422001,0.00902606905586347,0.030505313113224,-2.9642384351545,"nei-like DNA glycosylase 3",5056
"5057","si:ch73-206d17.1",1.86954351079106,0.383524900691115,3.355562120891,-3.8808856788393,2.58993659378175,0.0157243074072997,0.0476279256208493,-2.9667787525548,"tyrosine-protein kinase STYK1",5057
"5058","ptprja",-1.50164134393475,-2.67588128135337,-0.327401406516125,-2.16982637648162,-2.63261391735835,0.0142606551207759,0.0440345904742879,-2.96902244089997,"protein tyrosine phosphatase receptor type Ja",5058
"5059","LOC121888176",0.243573866901337,0.0821051692455401,0.405042564557135,3.30449630448082,3.10541861186082,0.00465069052450171,0.0177005867068025,-2.9694232767425,"NACHT, LRR and PYD domains-containing protein 12-like",5059
"5060","opn5",-0.48966730259043,-0.832351096834306,-0.146983508346554,1.69669142673258,-2.94161168047346,0.00690660975741137,0.024546499814988,-2.9699170889608,"opsin 5",5060
"5061","LOC121890084",-0.626140611992384,-1.10087744159472,-0.151403782390052,-0.503833535012954,-2.7151682799036,0.0117840343911121,0.0378856301280486,-2.96999214586546,"uncharacterized LOC121890084",5061
"5062","si:ch211-225b11.4",0.229373689808023,0.0818308184956439,0.376916561120401,4.35563456399275,3.2003919771526,0.0036865681367829,0.0146526527891623,-2.97108552340913,"thyroid adenoma-associated protein homolog",5062
"5063","LOC121914040",-0.257501601433684,-0.418047948816065,-0.0969552540513025,7.23152115923483,-3.30184975917738,0.00286995372194911,0.0119525056430674,-2.97327851601779,"NPC intracellular cholesterol transporter 2-like",5063
"5064","vgll2b",-0.570032526928824,-0.942652017906321,-0.197413035951327,3.19498976896235,-3.14928433363726,0.00417859146773471,0.0162086870797626,-2.97392441000746,"vestigial-like family member 2b",5064
"5065","chic2",-0.21721296196571,-0.357785735667301,-0.0766401882641201,4.13351244717807,-3.18099016753853,0.00386640426160332,0.0152515403472971,-2.97604138445291,"cysteine-rich hydrophobic domain 2",5065
"5066","dctpp1",0.40274055393885,0.128358527855833,0.677122580021867,2.32984363619095,3.02167330266713,0.00569770234551311,0.020916506435713,-2.97803897960579,"dCTP pyrophosphatase 1",5066
"5067","nhej1",-0.474263807030834,-0.802270184360435,-0.146257429701234,2.14483113863799,-2.97656587604004,0.00635145093475011,0.0228815874186527,-2.9781603961419,"nonhomologous end-joining factor 1",5067
"5068","wu:fb55g09",0.407287055604456,0.132524755416512,0.682049355792401,2.59231514875861,3.05155545882678,0.00530056692280732,0.0196900718542111,-2.97921118641606,"T-box protein H15",5068
"5069","LOC121903452",-0.783548164332675,-1.33876879282155,-0.228327535843801,0.660872270777286,-2.90521252083478,0.00753364880647575,0.0264093503623828,-2.98151016532524,"versican core protein-like",5069
"5070","slc22a17",0.312235909361018,0.112663604250146,0.511808214471889,4.71377742353311,3.22077493754421,0.00350632338500244,0.0140771333329314,-2.98216620750891,"solute carrier family 22 member 17",5070
"5071","rps27.2",0.207638857320203,0.0780906059810861,0.337187108659321,7.42667158152857,3.29955124778092,0.00288634962066993,0.0120059894932425,-2.98454876381606,"ribosomal protein S27",5071
"5072","tmod1",0.301660124722575,0.113112622506841,0.49020762693831,7.00338649635067,3.29363088070487,0.0029289993143519,0.0121524933908352,-2.98465944899434,"tropomodulin 1",5072
"5073","utp20",0.209034839849093,0.0781738295876047,0.339895850110581,6.60818511391367,3.28841189393728,0.00296710102248944,0.0122698238486835,-2.98626560753555,"UTP20 small subunit processome component",5073
"5074","LOC121909699",0.363602535388929,0.125939313650687,0.601265757127171,3.8532029636221,3.14950807299453,0.00417630583676687,0.0162078381241717,-2.99092310827802,"histone H2AX",5074
"5075","vps35l",0.224985795590064,0.0820349040272898,0.367936687152837,5.11978711273041,3.24000764302746,0.00334405934401453,0.0135417419340394,-2.99238388826747,"VPS35 endosomal protein sorting factor like",5075
"5076","rsrc1",-0.469268993223438,-0.782052574334097,-0.156485412112778,3.24372754465606,-3.0885576685542,0.00484543426929286,0.0183005244716267,-2.99476046070514,"arginine/serine-rich coiled-coil 1",5076
"5077","si:ch211-11k18.4",-0.354309510463367,-0.579093460994659,-0.129525559932074,5.61151817203185,-3.24485514052613,0.0033043187003961,0.0134156055231466,-2.99590589394089,"uncharacterized si:ch211-11k18.4",5077
"5078","ttc17",0.206681977377626,0.0755463226494564,0.337817632105796,5.24595761092024,3.24458848145876,0.00330649292506686,0.0134196058825365,-2.99654212549256,"tetratricopeptide repeat domain 17",5078
"5079","cdk1",0.540614455341873,0.193650475179017,0.887578435504728,4.74657183292287,3.2076063602784,0.00362177451541648,0.0144489797947723,-2.99781515653496,"cyclin-dependent kinase 1",5079
"5080","LOC121895906",-0.991428893585297,-1.76254232455941,-0.220315462611183,-2.29999516530619,-2.64679988485832,0.0138030293846945,0.0429257031669743,-2.99802850530164,"leucine-rich repeat-containing protein 49",5080
"5081","inpp4b",0.318052166209953,0.109929801356727,0.526174531063178,3.7688029250423,3.14599051476466,0.00421237921678119,0.0163146755833674,-2.99811162777932,"inositol polyphosphate-4-phosphatase type II B",5081
"5082","angpt2b",1.77610321692102,0.353431209194687,3.19877522464736,-4.00779358742347,2.57004789877038,0.016453217606151,0.0494282408668353,-2.99921832957999,"angiopoietin 2b",5082
"5083","matr3l1.2",0.171717127053883,0.0626288236459756,0.280805430461791,5.19865989154473,3.24050898121786,0.00333992800429811,0.0135337869845445,-2.99958314652999,"matrin 3-like 1.2",5083
"5084","phf21b",0.645573023463642,0.165817107659542,1.12532893926774,0.191351218385728,2.77014714557157,0.0103653340013101,0.0341068845150475,-3.0006252626813,"PHD finger protein 21B",5084
"5085","nbr1b",-0.255276068075346,-0.426527591888428,-0.0840245442622637,3.05857413704091,-3.0686931258597,0.00508490249377367,0.0191052307960058,-3.00101169738775,"NBR1 autophagy cargo receptor b",5085
"5086","taf5",0.224905912144861,0.0786079439776274,0.371203880312095,4.06462858627983,3.16475708290145,0.00402332843676822,0.0157347328156389,-3.00146393887759,"TAF5 RNA polymerase II, TATA box binding protein (TBP)-associated factor",5086
"5087","LOC121889707",-0.783509930970238,-1.38826025246376,-0.178759609476718,-1.09333449962608,-2.66714238277851,0.0131707339777921,0.0414350082237539,-3.00153456436649,"CD276 antigen-like",5087
"5088","LOC121892322",0.360462138315905,0.103254045164787,0.617670231467024,1.36885266654923,2.8850465712753,0.0079039527693504,0.0274608498125938,-3.00386670099675,"L-threonine 3-dehydrogenase, mitochondrial-like",5088
"5089","LOC121884939",1.51490241937655,0.300169655869755,2.72963518288335,-3.72462766683905,2.56733012554106,0.0165552309560825,0.0496869073240619,-3.004280821801,"E3 ubiquitin-protein ligase TRIM21",5089
"5090","LOC121898721",-0.239735844105496,-0.390524331091207,-0.0889473571197844,6.34088418964022,-3.27297427624014,0.00308262947808131,0.0126609444390201,-3.00435723935646,"kinase suppressor of Ras 1-like",5090
"5091","tgm1l1",0.98519222869615,0.321325263927561,1.64905919346474,2.68938726432567,3.05504578043513,0.00525594601071247,0.0195850544263934,-3.00586631505673,"transglutaminase 1 like 1",5091
"5092","svild",0.364916160495756,0.132311453664937,0.597520867326574,5.08119249232046,3.22962725359104,0.00343071612500952,0.0138179982876834,-3.00630590684304,"supervillin d",5092
"5093","LOC121884594",1.33206339521717,0.286893778672163,2.37723301176217,-2.02891876311075,2.62371054698132,0.0145550730906681,0.0447666455186881,-3.00950069455583,"rho GTPase-activating protein 27-like",5093
"5094","trim55b",0.383704754968285,0.129842315868979,0.63756719406759,2.38100183179085,3.1115482208192,0.00458177190914261,0.0174773331151476,-3.00951053066495,"tripartite motif containing 55b",5094
"5095","LOC121894265",0.990498073184561,0.210065101627045,1.77093104474208,-2.28368502465237,2.61273780325416,0.0149257330909402,0.0457489711966213,-3.01222496177799,"dynein axonemal heavy chain 12-like",5095
"5096","LOC121903756",-0.580063322266197,-1.01010835503778,-0.150018289494609,0.20728597957658,-2.77676593623419,0.0102058302702585,0.0336548119982108,-3.01474791425341,"GTPase IMAP family member 8-like",5096
"5097","LOC121910296",0.390572991402099,0.138119202295027,0.643026780509171,4.4123414222977,3.184916990289,0.00382933799990923,0.0151244321467747,-3.01501149712935,"glucose-6-phosphate exchanger SLC37A4-like",5097
"5098","LOC121896625",-0.472256609597952,-0.811452904950942,-0.133060314244962,1.18310716804349,-2.86618849042149,0.0082658154239935,0.028433373159421,-3.01603490309636,"UDP-glucuronosyltransferase 2C1-like",5098
"5099","mapk3",0.24515805117446,0.0910526051908744,0.399263497158045,6.61972635005939,3.27495982553065,0.00306753053552274,0.0126127539267258,-3.01823451113778,"mitogen-activated protein kinase 3",5099
"5100","LOC121884506",-0.269558852605726,-0.449319952402043,-0.0897977528094094,3.32097267719747,-3.08699329165563,0.0048638939322827,0.0183591419438318,-3.01846975724365,"uncharacterized LOC121884506",5100
"5101","znf384a",0.346310454291518,0.112693655947301,0.579927252635735,2.97397052515508,3.05168243112927,0.00529893735158696,0.0196900718542111,-3.01853409283478,"zinc finger protein 384 a",5101
"5102","ttk",0.352141311116343,0.119667315011566,0.584615307221119,3.60812065345942,3.11831798134001,0.004506794564036,0.0172616127854339,-3.01913624472388,"ttk protein kinase",5102
"5103","foxred1",0.263531716295088,0.0885498078521417,0.438513624738033,3.40640882487525,3.10039868977071,0.00470787185931374,0.0178637900016123,-3.01941353160988,"FAD-dependent oxidoreductase domain containing 1",5103
"5104","LOC121895189",-1.177160857054,-2.10646637198401,-0.247855342123987,-1.92012095628844,-2.60768483364586,0.0150993698340839,0.0461528372889444,-3.0195093896601,"cytochrome P450 3A40-like",5104
"5105","rpz4",-0.231304574406798,-0.378064133613911,-0.0845450151996856,5.54922458201754,-3.2445586280331,0.00330673642310247,0.0134196058825365,-3.02189360741394,"rapunzel 4",5105
"5106","arhgef39",0.394802757439756,0.129945086345573,0.65966042853394,3.03929593040404,3.06863634411717,0.00508560297768081,0.0191052307960058,-3.02273389118225,"Rho guanine nucleotide exchange factor (GEF) 39",5106
"5107","ctdp1",0.333929225494204,0.109298448121234,0.558560002867173,3.0871764830024,3.06029274854056,0.00518954355264883,0.0193775363782346,-3.02395678441654,"CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1",5107
"5108","LOC121898387",0.655727743932126,0.165795832196151,1.1456596556681,-0.677980305436274,2.75527932924098,0.01073223766548,0.0351003555835396,-3.02539298368134,"uncharacterized LOC121898387",5108
"5109","pheta2",1.10505819687496,0.22171086726241,1.98840552648751,-2.75210065877225,2.57532149637463,0.0162569370002445,0.0489563208893573,-3.02713721786504,"PH domain containing endocytic trafficking adaptor 2",5109
"5110","twsg1a",-0.268000647929672,-0.436775701411343,-0.0992255944480014,6.54980971496968,-3.26892828382569,0.00311361936435241,0.0127559890773328,-3.02740209342237,"twisted gastrulation BMP signaling modulator 1a",5110
"5111","and1",-1.34151114430522,-2.42072100093268,-0.262301287677763,-2.90109192629956,-2.55897583488828,0.0168725118285095,0.0504613334606197,-3.02833865953327,"actinodin1",5111
"5112","dad1",-0.176785228521581,-0.288061904592809,-0.0655085524503525,6.74149209916568,-3.27054126379757,0.00310122900420048,0.0127178218103971,-3.02965138375414,"defender against cell death 1",5112
"5113","pde6b",1.69984035288916,0.328855745003467,3.07082496077486,-3.85348667933435,2.55242717012899,0.0171251626435137,0.051070216847289,-3.03037548782852,"phosphodiesterase 6B, cGMP-specific, rod, beta",5113
"5114","LOC121891771",0.236540977292187,0.0837717247114566,0.389310229872918,4.52835566046926,3.18748563371851,0.00380527720876045,0.0150611489354762,-3.03219433223851,"stomatin-like protein 2, mitochondrial",5114
"5115","ctsla",0.281648603718193,0.105785328548873,0.457511878887513,9.13144785666708,3.29693396543641,0.00290512967903916,0.012064143350212,-3.03455062525634,"cathepsin La",5115
"5116","itgb4",1.11949964567674,0.29287362585276,1.94612566550072,-0.303154757206035,2.78799950323125,0.00994040405502556,0.0329477004739101,-3.0346632219282,"integrin, beta 4",5116
"5117","pgam1b",-0.196109993856632,-0.319089156982135,-0.0731308307311288,7.8329095479011,-3.28281187571237,0.0030085171539364,0.0124082293447736,-3.03575755168551,"phosphoglycerate mutase 1b",5117
"5118","tmem18",-0.38940119502748,-0.65919076636841,-0.11961162368655,2.33524415301958,-2.97132341246703,0.00643191420121594,0.0231178527552282,-3.03631817985524,"transmembrane protein 18",5118
"5119","cnksr2a",-0.70040015129047,-1.21388640232266,-0.186913900258282,-0.615966830671247,-2.80798778845071,0.00948416107410786,0.0317103365534545,-3.03743335580397,"connector enhancer of kinase suppressor of Ras 2a",5119
"5120","LOC121899121",-0.346111702194571,-0.564425178633787,-0.127798225755355,6.61898133711887,-3.26372487022545,0.00315391691130756,0.0129000089865029,-3.03755537192733,"vacuole membrane protein 1-like",5120
"5121","LOC121911912",0.28134134038874,0.0944838161210925,0.468198864656387,3.53896619792454,3.0995651187213,0.00471743200600996,0.0178892069102477,-3.03792386070678,"serine/threonine-protein kinase MARK1-like",5121
"5122","ca8",1.18011922882276,0.246672200304159,2.11356625734135,-1.71463714286446,2.60263947372028,0.0152746244670824,0.0465810418922877,-3.0412458411701,"carbonic anhydrase VIII",5122
"5123","LOC121895651",-1.3252753956826,-2.38702896143545,-0.263521829929744,-2.7523995705937,-2.56956856160993,0.0164711672300899,0.0494742321882325,-3.04235840004746,"aromatase",5123
"5124","prim2",0.565353580898895,0.172419234632329,0.958287927165461,1.8961851549651,2.96195160514371,0.00657818274741975,0.0235670000264635,-3.04302002345698,"DNA primase subunit 2",5124
"5125","aurkb",0.409306521370094,0.139214544392504,0.679398498347684,3.74840389787147,3.11971401196344,0.00449148018124788,0.0172135128157172,-3.04340089166615,"aurora kinase B",5125
"5126","LOC121898138",0.855453819059442,0.180877727754092,1.53002991036479,-1.46091665071056,2.61061860022544,0.014998327744805,0.045919039434792,-3.04493938123152,"small nucleolar RNA SNORD18",5126
"5127","tmed1b",-0.246539901173974,-0.404040066427951,-0.0890397359199972,5.31823761425759,-3.22243381967359,0.00349203371619438,0.0140273244180511,-3.04565585232745,"transmembrane p24 trafficking protein 1b",5127
"5128","s100a10b",-0.442353826405602,-0.71958610057818,-0.165121552233024,8.42342312723241,-3.28476121313883,0.00299403742532748,0.0123539483017751,-3.04607973953888,"S100 calcium binding protein A10b",5128
"5129","si:ch211-161c3.5",-0.353776180546534,-0.594836657645489,-0.112715703447579,1.51803232547308,-3.02120628996,0.0057041291073971,0.020935997470186,-3.04830773238342,"uncharacterized protein C3orf18 homolog",5129
"5130","ccnd2b",-0.451888276093263,-0.739024730554103,-0.164751821632423,5.88961458802468,-3.23981747563446,0.00334562773125623,0.0135451656872403,-3.04866895000209,"cyclin D2, b",5130
"5131","LOC121904731",1.17123317368176,0.239175992847516,2.103290354516,-2.32135236957509,2.58689386633568,0.0158338371923285,0.0479132118011402,-3.05076580097098,"small nucleolar RNA SNORA77",5131
"5132","mdh2",0.203970688355806,0.0764329301495461,0.331508446562066,9.38072169588792,3.29235597503577,0.00293826299470416,0.012185532034478,-3.05090383355652,"malate dehydrogenase 2, NAD (mitochondrial)",5132
"5133","arhgef10la",-0.304522967275349,-0.509808222098188,-0.0992377124525104,3.02496739904827,-3.05379654849246,0.00527187496051828,0.019622378092193,-3.0518554971648,"Rho guanine nucleotide exchange factor (GEF) 10-like a",5133
"5134","LOC121906045",0.244077354786252,0.0872403298083582,0.400914379764146,5.01070090112425,3.2037358084861,0.00365639899163493,0.0145518156130551,-3.05410075754864,"equilibrative nucleoside transporter 2-like",5134
"5135","LOC121900903",-1.26275011691401,-2.28181769023632,-0.243682543591693,-2.92331641600511,-2.55089297574671,0.0171848590124681,0.051199348595423,-3.05458660588942,"interferon-induced protein with tetratricopeptide repeats 5-like",5135
"5136","cuedc1b",-0.145502645125526,-0.238793694000184,-0.0522115962508672,5.05920506449101,-3.21076644586891,0.0035937400172563,0.0143573361840792,-3.05488671592877,"CUE domain containing 1b",5136
"5137","nup160",0.174984684570504,0.0635996212248572,0.286369747916151,5.61879251081579,3.23408094760381,0.00339327411386933,0.0136941483055601,-3.05490879163123,"nucleoporin 160",5137
"5138","LOC121907070",0.944475865635461,0.198430026318748,1.69052170495217,-2.47015469735454,2.60617248422274,0.0151517045878796,0.0462826033360123,-3.05558988718241,"MAGUK p55 subfamily member 4-like",5138
"5139","LOC121896788",0.567961607535569,0.138959139674431,0.996964075396708,-0.815309412550563,2.72544230161245,0.0115057574041521,0.0371751257478923,-3.05627825859895,"E3 ubiquitin-protein ligase TRIM39-like",5139
"5140","nlrc5",0.46570512205813,0.129811376333358,0.801598867782902,1.28544324810221,2.8542164196047,0.00850363611952382,0.0290859127366772,-3.05775818808184,"NLR family, CARD domain containing 5",5140
"5141","nicn1",-1.24662263795828,-2.24634747648138,-0.246897799435178,-2.66932299519614,-2.5670381904024,0.0165662238693144,0.04970397704393,-3.05846055957987,"nicolin 1",5141
"5142","col22a1",0.871028519075734,0.245910810003349,1.49614622814812,1.17042376008907,2.86845720959251,0.00822146458194795,0.0283380393436274,-3.0588566346829,"collagen, type XXII, alpha 1",5142
"5143","LOC121884771",-0.84606864166218,-1.51793300461069,-0.174204278713668,-1.77248119744175,-2.59239870653245,0.0156361955167091,0.0474300462031047,-3.05916303264888,"nuclear GTPase SLIP-GC-like",5143
"5144","LOC121910246",-0.390346450952054,-0.643831064513789,-0.136861837390319,4.53487216284019,-3.17012535184248,0.00397076775881134,0.0155779471308308,-3.05979874698617,"mesenteric estrogen-dependent adipogenesis protein-like",5144
"5145","nab2",0.631254657000498,0.179786813163482,1.08272250083751,0.153532109621548,2.8784293571978,0.00802918248799009,0.0278082795337283,-3.0640361578662,"NGFI-A binding protein 2 (EGR1 binding protein 2)",5145
"5146","ttc1",-0.269959646222023,-0.451369576441593,-0.0885497160024535,3.30838121654029,-3.06348386398964,0.00514955221804796,0.0192704533472268,-3.06533203861896,"tetratricopeptide repeat domain 1",5146
"5147","LOC121908997",0.733832412616636,0.166964389929606,1.30070043530367,-1.5684308082988,2.66497251525675,0.0132368631542188,0.0415860336888996,-3.06606147800712,"ADP-ribosylation factor-like protein 14",5147
"5148","aifm1",0.227790657531623,0.0837729425257803,0.371808372537466,6.73238369655233,3.25610045673201,0.00321387451883188,0.0130994924645101,-3.06692456549814,"apoptosis inducing factor mitochondrion associated 1",5148
"5149","mast3b",-0.269717868080311,-0.451891958120954,-0.0875437780396671,3.1688129064474,-3.04790139312274,0.00534766943203326,0.0198375137889541,-3.07050931980933,"microtubule associated serine/threonine kinase 3b",5149
"5150","hjv",0.566083631827937,0.201012554778127,0.931154708877747,4.90200814099384,3.1921329678903,0.00376211439915532,0.0149155178791733,-3.07174351565009,"hemojuvelin BMP co-receptor",5150
"5151","rcvrna",0.780784453564496,0.181577541857141,1.37999136527185,-1.38076303996989,2.68245315413389,0.0127128461730168,0.0403481704369192,-3.07189704661593,"recoverin a",5151
"5152","adam15",-0.267487444304332,-0.441904071823487,-0.0930708167851767,4.34769819222633,-3.15713621221771,0.00409909471174613,0.0159776862105237,-3.07223608422158,"ADAM metallopeptidase domain 15",5152
"5153","parp2",-0.147945445049578,-0.24288959022623,-0.0530012998729253,5.14550349265247,-3.20782902773254,0.00361979225517479,0.0144460165037721,-3.0723035309575,"poly (ADP-ribose) polymerase 2",5153
"5154","LOC121885780",-0.442037438313088,-0.757308277923392,-0.126766598702784,1.69346799685854,-2.88637698646522,0.00787899965354948,0.0273843102408749,-3.0734636030029,"phospholipase A2-like",5154
"5155","snap29",-0.167866037803534,-0.274719512520063,-0.0610125630870054,5.82367246071232,-3.23408919565273,0.00339320513982617,0.0136941483055601,-3.07348759628128,"synaptosome associated protein 29",5155
"5156","LOC121909331",-0.288583106767441,-0.47498570801572,-0.102180505519161,4.79212370063884,-3.18710769573586,0.00380880824676107,0.0150687584711913,-3.07394922009496,"spindlin-Z-like",5156
"5157","tmem128",-0.231767047984536,-0.38332593919053,-0.0802081567785431,4.24192884759308,-3.14809676405631,0.00419074333675048,0.0162403222131735,-3.07415791598058,"transmembrane protein 128",5157
"5158","LOC121895690",0.271994038908463,0.0898452717210405,0.454142806095886,3.44126544659119,3.07405018266503,0.0050192294907429,0.0188845989895682,-3.07491442138968,"lysine-specific demethylase 9",5158
"5159","zgc:194887",-0.747917734513611,-1.33777368601041,-0.158061783016808,-1.57986168357826,-2.6102714222805,0.0150102519199293,0.0459403936987449,-3.07761955682752,"uncharacterized LOC121880651",5159
"5160","fabp3",0.224671286237649,0.083922711601117,0.36541986087418,10.0133217973846,3.28610449366251,0.00298409871836056,0.0123237949495089,-3.07842465336261,"fatty acid binding protein 3, muscle and heart",5160
"5161","LOC121886987",-0.230868770287983,-0.381785800195889,-0.0799517403800773,4.28211312518445,-3.14923263431408,0.00417911977810391,0.0162086870797626,-3.07892649816986,"elongation of very long chain fatty acids protein 6-like",5161
"5162","kcnk3a",1.5806935062723,0.299638090097694,2.8617489224469,-3.28469241752653,2.54013942583338,0.0176087453882234,0.0521554003065353,-3.08106066460248,"potassium channel, subfamily K, member 3a",5162
"5163","gigyf1a",-0.25788529925652,-0.423346986940159,-0.0924236115728807,5.24888046942595,-3.20853616824224,0.00361350398131891,0.0144270667159541,-3.08110985243114,"GRB10 interacting GYF protein 1a",5163
"5164","lingo4b",0.731000404619536,0.160819051432864,1.30118175780621,-2.03276096361149,2.63926142417785,0.0140444744222193,0.0435329820763317,-3.08119407305881,"leucine rich repeat and Ig domain containing 4b",5164
"5165","shpk",0.585779891088041,0.170304684543147,1.00125509763294,0.66130373861133,2.90246605749393,0.00758309441286429,0.0265429553547241,-3.0829423291525,"sedoheptulokinase",5165
"5166","bsnb",-1.5719971718925,-2.85155586816025,-0.292438475624751,-2.82570070607608,-2.52911950367948,0.0180531911411039,0.0532432389219157,-3.0840842597349,"bassoon (presynaptic cytomatrix protein) b",5166
"5167","vps18",0.194988986634734,0.0691947512564931,0.320783222012975,4.92155987337071,3.19100250894544,0.00377257011813721,0.0149527408190198,-3.08418962041616,"VPS18 core subunit of CORVET and HOPS complexes",5167
"5168","LOC121908213",1.55546742529587,0.285136363470523,2.82579848712121,-4.29864129635435,2.52070374216052,0.0183995955627664,0.0540534998525484,-3.08433259558538,"CD48 antigen-like",5168
"5169","LOC121901474",0.882099646638531,0.172327832246302,1.59187146103076,-2.27194803508519,2.55844863378082,0.0168927224990583,0.0504931364330458,-3.08502597865835,"phospholipase A and acyltransferase 3-like",5169
"5170","cenpk",0.540307917017843,0.155295140985156,0.925320693050529,1.45352769986751,2.88897639384223,0.00783046104039699,0.0272509934089744,-3.08609843353875,"centromere protein K",5170
"5171","LOC121912993",0.379490565053508,0.108206145586154,0.650774984520862,1.69257064698669,2.87974434483044,0.00800414765327708,0.0277472182385666,-3.0861806665097,"transcription termination factor 1, mitochondrial",5171
"5172","LOC121912092",0.212856172965237,0.0754163654618881,0.350295980468587,4.90385151064665,3.18824373080902,0.00379820387774201,0.0150426857022304,-3.08804145247662,"AT-rich interactive domain-containing protein 5B-like",5172
"5173","LOC121883941",-1.4137628981616,-2.56970720531142,-0.257818591011786,-4.01294413011978,-2.51777822221975,0.0185214511691254,0.0543688595575595,-3.08868702654821,"cell death-inducing p53-target protein 1-like",5173
"5174","supt5h",-0.171555800051787,-0.281154462181019,-0.0619571379225552,5.67268608071025,-3.22238892199584,0.0034924197262213,0.0140273244180511,-3.0894628585206,"SPT5 homolog, DSIF elongation factor subunit",5174
