"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"2679","pericardial nephrocyte differentiation","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:0061320","6/4959","11/14261",6,"numbl/wnt1/LOC121895059/LOC121898115/LOC121894506/adam10a"
"2680","Malpighian tubule tip cell differentiation","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:0061382","6/4959","11/14261",6,"numbl/wnt1/LOC121903818/notch1a/LOC121897514/notch3"
"2681","nitrogen cycle metabolic process","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:0071941","6/4959","11/14261",6,"cps1/cad/otc/cebpa/asl/arg2"
"2682","metanephric tubule morphogenesis","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:0072173","6/4959","11/14261",6,"LOC121884668/LOC121884818/pkd1a/her6/wnt9b/wnt4"
"2683","cardiac muscle cell-cardiac muscle cell adhesion","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:0086042","6/4959","11/14261",6,"tln1/tln2b/LOC121900496/dspa/LOC121908556/jupa"
"2684","positive regulation of deacetylase activity","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:0090045","6/4959","11/14261",6,"vegfab/pink1/creb3l3l/mapk8a/vegfaa/fnta"
"2685","replicative senescence","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:0090399","6/4959","11/14261",6,"serpine1/cdkn2a/b/tp53/atr/chek1/tert"
"2686","regulation of cardiac muscle cell action potential involved in regulation of contraction","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:0098909","6/4959","11/14261",6,"cav3/LOC121903708/camk2d1/LOC121896981/cav1/rangrf"
"2687","regulation of cardiac muscle hypertrophy in response to stress","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:1903242","6/4959","11/14261",6,"LOC121889326/errfi1a/LOC121891066/LOC121896445/LOC121911543/foxo1a"
"2688","regulation of mitotic cytokinetic process","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:1903436","6/4959","11/14261",6,"pabpc4/LOC121887309/nup62l/atxn2l/LOC121911357/sec13"
"2689","positive regulation of protein targeting to mitochondrion","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:1903955","6/4959","11/14261",6,"hspa1b/LOC121884464/LOC121884463/LOC121884465/fbxw7/prkaa1"
"2690","regulation of vascular associated smooth muscle cell apoptotic process","Biological Process",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:1905459","6/4959","11/14261",6,"dnmt1/sod2/pparg/mfn2/e2f3/LOC121906010"
"2691","lipoprotein particle","Cellular Component",1.56860804047737,0.144791547682821,0.480324840640855,0.408131546716112,"GO:1990777","6/4959","11/14261",6,"apoeb/clu/LOC121907218/appa/apoc1/selenos"
"2692","regulation of myeloid leukocyte differentiation","Biological Process",1.15031256301674,0.145899727714834,0.483641615042822,0.410949806677387,"GO:0002761","44/4959","110/14261",44,"itgb3a/adam8a/LOC121884543/lef1/itgb3b/fosab/LOC121897897/tnfb/LOC121912923/lrrc17/gata2a/prkcaa/pik3r1/inpp4b/LOC121903457/si:dkey-162b23.4/LOC121901722/cdk6/zfp36l1a/LOC121907912/id2a/zbtb46/tfe3a/myca/mafba/LOC121904697/cul4a/LOC121887103/inhbaa/ror2/hax1/LOC121898115/fbxw7/LOC121889584/csf1rb/ripk1l/foxp1b/apc/cebpb/atp6ap1b/tfe3b/adam10a/LOC121903384/ctnnb1"
"2693","canonical Wnt signaling pathway","Biological Process",1.15031256301674,0.145899727714834,0.483641615042822,0.410949806677387,"GO:0060070","44/4959","110/14261",44,"snai2/wnt7aa/wnt10b/wnt1/wnt7bb/plpp3/lef1/fzd1/LOC121888854/bcl9/LOC121888971/dixdc1a/ptk7b/LOC121891695/LOC121908245/wnt9a/fzd4/LOC121912923/rspo1/rarga/znrf3/wnt2/dvl1a/LOC121882041/dvl2/wnt9b/ptenb/wnt11/myca/fzd2/cav1/LOC121895466/LOC121883377/sfrp2/wnt4/mgat3b/sfrp5/insb/frzb/LOC121905675/ryk/apc/LOC121907338/ctnnb1"
"2694","ATPase-coupled cation transmembrane transporter activity","Molecular Function",1.205972848324,0.146367808017143,0.485013148540845,0.41211519734753,"GO:0019829","26/4959","62/14261",26,"atp2a1/atp1a2a/atp2a1l/LOC121904598/LOC121891918/atp5fa1/LOC121907321/atp2b1a/LOC121903708/LOC121910835/LOC121891066/LOC121898532/atp6v0a1a/atp6v0ca/atp5mc1/atp1b1a/atp6v1ba/LOC121908896/atp1a3b/atp2a3/atp6v1c1b/atp6v0cb/atpv0e2/atp13a1/atp5f1d/anxa5b"
"2695","glycerolipid biosynthetic process","Biological Process",1.09553577430165,0.14687048728944,0.486498270884168,0.413377104348289,"GO:0045017","96/4959","252/14261",96,"LOC121895409/phka1a/si:ch211-234p6.5/stard7/gpd1b/ajuba/fgf2/fgfr2/arf3a/pi4k2b/mtmr1a/pcyt1aa/plpp1a/pik3r3b/slc44a5b/hdhd5/LOC121902402/slc44a1a/inpp5f/LOC121884271/fgfr4/pik3r1/inpp4b/fgfr1a/inpp5e/atr/arf3b/LOC121888401/fasn/mfsd2ab/tamm41/lpin1a/crls1/chka/pik3c3/LOC121888073/etnppl/LOC121913823/LOC121885781/irs2b/acsl3a/dgat1a/pign/ptenb/LOC121910299/chkb/LOC121903998/pigk/inpp5ka/LOC121905571/lpin1b/pip5k1ca/zgc:123305/lpcat3/LOC121886939/LOC121899981/fgf10a/plcg2/inpp5jb/phospho1/slc27a1a/LOC121885780/alpi.1/agk/gpam/rab4a/LOC121889584/lpl/pik3r2/gnpat/pigc/agpat4/cds1/tpte/fgf16/pigb/LOC121897080/agpat2/pld1a/LOC121913092/ptdss2/fgf5/acsl1a/ptpmt1/pip4k2ca/plekha1b/pigs/pck1/LOC121904377/far1/acsl4a/mtm1/LOC121906213/dpm3/pik3c2a/LOC121903384"
"2696","regulation of ion transmembrane transporter activity","Biological Process",1.09780867009896,0.147004712689542,0.486762266387071,0.413601421068578,"GO:0032412","92/4959","241/14261",92,"atp2a1/mmp9/atp1a2a/casq2/atp2a1l/cav3/fhl1a/si:dkey-151g10.3/casq1b/LOC121894507/LOC121895500/rem1/snta1/dmd/LOC121891211/actn2b/LOC121909443/LOC121887276/LOC121896089/drd2a/ehd3/prkacab/jph2/LOC121888350/rapgef3/LOC121911401/tmsb2/LOC121909672/LOC121884341/grm5a/LOC121884632/LOC121907218/pink1/calm2a/LOC121880591/cacnb1/hk1/LOC121900514/LOC121881823/LOC121903708/prkcaa/adrb2a/akap6/rab41/LOC121882949/camk2d1/ppifb/ppargc1a/scn3b/reln/chp1/calm3a/LOC121898302/LOC121906004/abcc8/ptenb/ctss2.1/LOC121911346/cav1/atp1b1a/rangrf/LOC121909795/clic2/LOC121880926/LOC121894407/usp46/capn1/kcnj1b/LOC121912416/ephb2b/plcg2/kcnab1b/ptpn3/appa/usp12a/LOC121898494/LOC121906089/homer1b/LOC121895622/thada/atp2a3/lrrc38b/rgn/rab6ba/ripk1l/LOC121884683/LOC121897193/LOC121908005/LOC121904510/pkd2/LOC121882009/park7"
"2697","transcription repressor complex","Cellular Component",1.15595135009035,0.147082631296961,0.486839692097875,0.413667209619226,"GO:0017053","41/4959","102/14261",41,"LOC121901487/LOC121898129/LOC121884855/chd3/LOC121914009/LOC121885803/depdc1a/tfap4/jazf1b/jazf1a/baz2a/gli3/rbbp8/spen/chd5/LOC121911661/hdac4/rbbp4/bahd1/LOC121882898/elk3/rcor3/nelfb/tbl1x/nelfa/rerea/asf1bb/ncor1/LOC121908571/LOC121895267/gatad2ab/sall1a/LOC121882043/mta3/mta1/gps2/sirt2/asf1ba/kdm1a/ctbp2l/tnrc18"
"2698","regulation of DNA binding","Biological Process",1.1269954164691,0.147652131562253,0.48822896026479,0.414847669420159,"GO:0051101","58/4959","148/14261",58,"mmp9/tgfb1a/niban2a/LOC121884543/lef1/twist2/msx2b/LOC121882400/id1/tmsb2/msx1a/ercc3/hmgb2a/itga2.2/LOC121896978/calm2a/id3/chd3/LOC121912923/hspa4b/LOC121898195/LOC121885803/tfap4/hipk1a/hey1/her6/mapk8a/LOC121903668/calm3a/cdca5/pinx1/chd5/txn/hipk2/hspa4a/id2a/jak2a/myca/parp1/pds5b/pparg/nsd1a/flcn/fbxw7/nsd1b/waplb/cdt1/tnksa/LOC121893682/LOC121901130/LOC121908944/sirt2/kdm1a/washc3/LOC121882009/park7/LOC121881346/ctnnb1"
"2699","import into nucleus","Biological Process",1.1269954164691,0.147652131562253,0.48822896026479,0.414847669420159,"GO:0051170","58/4959","148/14261",58,"tgfb1a/hsp90aa1.1/LOC121908791/kpna2/LOC121882400/prickle1a/bcl6aa/ipo7/stat3/agap3/tp53/LOC121889326/tnfb/trps1/kpnb1/LOC121900498/prickle1b/pik3r1/sec61b/nup107/ipo9/nup58/txnipa/nup133/six2a/LOC121908580/cse1l/LOC121884022/nup155/nup62l/rab18a/nup160/gemin5/meis2a/nutf2/phb2b/rerea/kpnb3/hspa8b/pola2/LOC121886202/nup93/nup50/ranbp2/abrab/LOC121897921/tnpo3/rcc1/pbx1a/LOC121883574/prkag1/ranbp1/sec13/kpna1/ran/LOC121903384/LOC121881346/ipo4"
"2700","amino acid binding","Molecular Function",1.19139515455305,0.147898396529356,0.48822896026479,0.414847669420159,"GO:0016597","29/4959","70/14261",29,"ddah1/glulb/glula/gclc/got2b/mat2ab/cps1/cad/otc/LOC121886625/gnmt/gldc/prodha/LOC121905499/mat2aa/tat/scly/gfpt1/gchfr/shmt2/slc1a3a/LOC121894488/hdc/shmt1/sesn1/gss/prodhb/kars1/sesn2"
"2701",NA,NA,1.19139515455305,0.147898396529356,0.48822896026479,0.414847669420159,"GO:0090662","29/4959","70/14261",29,"atp2a1/atp1a2a/atp2a1l/LOC121904598/LOC121891918/atp5fa1/LOC121907321/atp2b1a/LOC121903708/LOC121910835/LOC121891066/LOC121898532/atp6v0a1a/atp6v0ca/atp5mc1/atp1b1a/atp6v1ba/LOC121908896/atp1a3b/atp2a3/atp6v1c1b/abcc4/atp6v0cb/atpv0e2/atp13a1/atp5f1d/atp6ap1b/atp6ap2/anxa5b"
"2702",NA,NA,1.19139515455305,0.147898396529356,0.48822896026479,0.414847669420159,"GO:0099131","29/4959","70/14261",29,"atp2a1/atp1a2a/atp2a1l/LOC121904598/LOC121891918/atp5fa1/LOC121907321/atp2b1a/LOC121903708/LOC121910835/LOC121891066/LOC121898532/atp6v0a1a/atp6v0ca/atp5mc1/atp1b1a/atp6v1ba/LOC121908896/atp1a3b/atp2a3/atp6v1c1b/abcc4/atp6v0cb/atpv0e2/atp13a1/atp5f1d/atp6ap1b/atp6ap2/anxa5b"
"2703","regulation of metaphase/anaphase transition of cell cycle","Biological Process",1.19139515455305,0.147898396529356,0.48822896026479,0.414847669420159,"GO:1902099","29/4959","70/14261",29,"ccnb1/dlgap5/plk1/cenpf/cenpe/LOC121886029/kntc1/cdc6/bub1/ndc80/usp44/ttk/LOC121908543/bub1bb/ube2c/espl1/LOC121912085/dync1h1/ppp2r2ab/cdc23/rad21b/LOC121882053/trip13/hecw2b/dusp1/cdt1/terf1/apc/bub3"
"2704","retrograde axonal transport","Biological Process",1.2781250700186,0.148268030836546,0.48822896026479,0.414847669420159,"GO:0008090","16/4959","36/14261",16,"ndel1b/LOC121888899/mgarpa/kif1c/neflb/dync1li2/dst/sod1/map1ab/dync1h1/tmem108/kif1b/map1aa/nefla/dlg2/LOC121898715"
"2705","pseudocleavage","Biological Process",1.2781250700186,0.148268030836546,0.48822896026479,0.414847669420159,"GO:0030588","16/4959","36/14261",16,"anln/LOC121909965/LOC121895127/LOC121895480/LOC121909861/rhoab/actr3b/LOC121882859/arhgef11/apc2/LOC121912390/myo6a/LOC121895481/arhgef12a/apc/LOC121894458"
"2706","positive regulation of epidermis development","Biological Process",1.2781250700186,0.148268030836546,0.48822896026479,0.414847669420159,"GO:0045684","16/4959","36/14261",16,"wnt10b/LOC121884543/msx2b/numa1/LOC121903818/tgfb2/tnfb/notch1a/ncoa3/prdm1a/krt15/LOC121886047/prkcha/prdm1b/LOC121908944/fsta"
"2707","pericardium development","Biological Process",1.2781250700186,0.148268030836546,0.48822896026479,0.414847669420159,"GO:0060039","16/4959","36/14261",16,"itgb2/itgb3a/itga9/LOC121908668/wt1b/itgb1a/bmp7b/itgb3b/LOC121903818/itga4/tgfbr3/heg1/notch1a/bmp5/flrt3/smad2"
"2708","prostate gland morphogenesis","Biological Process",1.2781250700186,0.148268030836546,0.48822896026479,0.414847669420159,"GO:0060512","16/4959","36/14261",16,"tncb/cd44b/mmp2/LOC121884668/LOC121883610/LOC121909123/fgfr2/LOC121903818/crip1/rarga/notch1a/esr2b/hoxa13b/fgf10a/id4/LOC121897080"
"2709","regulation of protein targeting to membrane","Biological Process",1.2781250700186,0.148268030836546,0.48822896026479,0.414847669420159,"GO:0090313","16/4959","36/14261",16,"itgb2/LOC121887276/pak1/LOC121906858/LOC121911401/LOC121892330/arpc2/fis1/chp1/gdi1/inpp5ka/LOC121909056/fyna/mffb/akt2/mief2"
"2710","negative regulation of sprouting angiogenesis","Biological Process",1.2781250700186,0.148268030836546,0.48822896026479,0.414847669420159,"GO:1903671","16/4959","36/14261",16,"LOC121900419/LOC121903818/LOC121881170/stard13b/thbs1b/notch1a/rhoab/epn2/LOC121881515/adamts9/LOC121899981/tbxa2r/e2f2/pdcd10a/pik3r2/creb3l1"
"2711","positive regulation of epithelial cell apoptotic process","Biological Process",1.2781250700186,0.148268030836546,0.48822896026479,0.414847669420159,"GO:1904037","16/4959","36/14261",16,"xbp1/col18a1a/gsna/itga4/LOC121881170/capn10/prkci/tnfb/thbs1b/ppargc1a/sort1b/jak2a/cd40/LOC121892362/LOC121888930/cd248a"
"2712","hair cycle process","Biological Process",1.17037615423215,0.148502652790635,0.488734428004462,0.41527716486356,"GO:0022405","35/4959","86/14261",35,"LOC121884668/rela/LOC121888971/fgfr2/LOC121903818/tgfb2/trps1/celsr1a/LOC121897079/LOC121912923/pdgfab/LOC121881107/notch1a/LOC121909338/LOC121911917/sav1/krt15/inhbaa/lama5/nsun2/LOC121886047/psen2/fgf10a/LOC121900496/LOC121905675/edar/LOC121897193/intu/ctsla/apc/LOC121908556/acvr1ba/tnfrsf19/fsta/ctnnb1"
"2713","regulation of glial cell differentiation","Biological Process",1.17980775694024,0.148531029816971,0.488734428004462,0.41527716486356,"GO:0045685","32/4959","78/14261",32,"epha4l/LOC121883610/wdr1/rela/LOC121906858/LOC121903818/atf5a/cdk1/prpf19/LOC121907218/LOC121894730/LOC121892330/LOC121912923/serpine2/notch1a/her6/dab1a/qki2/prmt5/id2a/LOC121895466/spint1a/il6st/kdm4aa/pparg/appa/LOC121908669/id4/LOC121908280/lingo1a/sirt2/ctnnb1"
"2714",NA,NA,1.1408058476199,0.14932914188166,0.490288197655867,0.416597401414771,"GO:0043492","48/4959","121/14261",48,"atp2a1/atp1a2a/atp2a1l/LOC121904598/LOC121891918/LOC121912188/atp5fa1/atp8a2/wu:fb13g09/LOC121904493/abcd3a/abca3b/LOC121907321/atp2b1a/LOC121903708/LOC121910835/LOC121891066/LOC121898532/abcb8/atp6v0a1a/abcb6a/atp6v0ca/abcc8/atp5mc1/LOC121912946/abcb7/atp1b1a/abcd1/atp6v1ba/abcb10/LOC121908896/LOC121912144/LOC121907764/atp1a3b/tap1/atp2a3/atp6v1c1b/abcc4/abcb6b/atp6v0cb/LOC121896104/atpv0e2/atp13a1/abcc9/atp5f1d/abca2/abca1b/anxa5b"
"2715","autophagy of mitochondrion","Biological Process",1.23247774608936,0.149332766822707,0.490288197655867,0.416597401414771,"GO:0000422","21/4959","49/14261",21,"cdkn2a/b/LOC121890155/capn10/wipi2/pink1/atg4c/mark2b/wipi1/fis1/bnip4/ppargc1a/sqstm1/ube2al/atg4b/ulk1b/sesn1/cisd2/LOC121893682/sesn2/hspa9/atg9b"
"2716","positive regulation of lipid storage","Biological Process",1.23247774608936,0.149332766822707,0.490288197655867,0.416597401414771,"GO:0010884","21/4959","49/14261",21,"atp2a1/atp2a1l/plin2/acacb/LOC121894572/LOC121903708/fitm1l/LOC121888563/acsl3a/akt3a/pnpla2/lpl/cd36/atp2a3/akt3b/akt2/scarb1/srebf1/nfkb1/LOC121897347/acsl4a"
"2717","regulation of B cell proliferation","Biological Process",1.23247774608936,0.149332766822707,0.490288197655867,0.416597401414771,"GO:0030888","21/4959","49/14261",21,"ada/nfatc2a/cdkn2a/b/tfr1b/msh6/bcl6aa/atad5a/peli1b/cdkn1a/irs2b/prdm1a/bmi1a/LOC121909478/card11/cd40/LOC121909480/LOC121902024/btk/pms2/LOC121909481/tcf3b"
"2718","protein localization to cytoskeleton","Biological Process",1.23247774608936,0.149332766822707,0.490288197655867,0.416597401414771,"GO:0044380","21/4959","49/14261",21,"LOC121891910/mid2/spag5/fam83d/aurka/cep192/ttk/fam83hb/golgb1/LOC121887309/dvl1a/klhl21/atxn2l/ccdc14/LOC121911357/stil/pcm1/nudcd3/csnk1da/fam83ha/hnrnpub"
"2719","mitochondrion disassembly","Biological Process",1.23247774608936,0.149332766822707,0.490288197655867,0.416597401414771,"GO:0061726","21/4959","49/14261",21,"cdkn2a/b/LOC121890155/capn10/wipi2/pink1/atg4c/mark2b/wipi1/fis1/bnip4/ppargc1a/sqstm1/ube2al/atg4b/ulk1b/sesn1/cisd2/LOC121893682/sesn2/hspa9/atg9b"
"2720","regulation of mRNA stability","Biological Process",1.12977126724858,0.149867697972349,0.491863580808513,0.41793600293682,"GO:0043488","55/4959","140/14261",55,"LOC121886803/LOC121894643/vegfab/rbm24a/hspa1b/xpo1b/lrpprc/tent5c/cnot6l/LOC121909171/mapkapk3/hspb1/LOC121882850/tbrg4/qkia/prkcaa/LOC121896516/ybx1/LOC121884464/LOC121884463/exosc1/zfp36l1a/qki2/ptbp1a/LOC121901491/LOC121912244/xrn1/mapk14b/LOC121880783/serbp1a/supv3l1/zfp36l2/fastkd1/vegfaa/LOC121884465/LOC121913994/ythdf3/LOC121898277/hspa8b/LOC121898492/LOC121895267/LOC121913378/dhx9/LOC121901490/mettl3/LOC121912153/thrap3b/paip1/gigyf2/LOC121908128/dis3/cpeb3/apex1/hnrnpub/elavl1a"
"2721","chitin-based cuticle sclerotization","Biological Process",1.29873999050277,0.152283869141535,0.49766273207826,0.422863536091685,"GO:0007593","14/4959","31/14261",14,"gpc5a/rgs12a/LOC121901160/LOC121913506/kif11/LOC121888909/trip6/slc2a3b/dennd5a/dennd5b/slc2a1b/LOC121880586/rgs12b/lingo1a"
"2722","positive regulation of peptidyl-threonine phosphorylation","Biological Process",1.29873999050277,0.152283869141535,0.49766273207826,0.422863536091685,"GO:0010800","14/4959","31/14261",14,"tgfb1a/si:dkey-151g10.3/met/bmp7b/plk1/LOC121907218/calm2a/calm3a/s1pr2/slkb/appa/slka/LOC121908417/LOC121882009"
"2723","sperm-egg recognition","Biological Process",1.29873999050277,0.152283869141535,0.49766273207826,0.422863536091685,"GO:0035036","14/4959","31/14261",14,"aldoab/LOC121884840/hspa1b/vdac2/LOC121886480/b4galt1l/LOC121884464/LOC121884463/cct2/ubap2l/LOC121884465/LOC121895215/fuca2/cct7"
"2724","wing and notum subfield formation","Biological Process",1.29873999050277,0.152283869141535,0.49766273207826,0.422863536091685,"GO:0035309","14/4959","31/14261",14,"wnt1/LOC121892375/msx2b/ipo7/msx1a/LOC121908245/sall1b/nrg2a/isl2b/dvl1a/dvl2/raf1a/sall1a/sall3b"
"2725","lipoprotein particle receptor binding","Molecular Function",1.29873999050277,0.152283869141535,0.49766273207826,0.422863536091685,"GO:0070325","14/4959","31/14261",14,"apoeb/hsp90b1/hspg2/clu/mmp13b/LOC121907218/sacs/reln/LOC121911917/snx17/appa/ap2a1/LOC121883750/lrp1ab"
"2726","negative regulation of neuron projection regeneration","Biological Process",1.29873999050277,0.152283869141535,0.49766273207826,0.422863536091685,"GO:0070571","14/4959","31/14261",14,"dusp8a/epha4l/rgma/LOC121880577/xylt1/inpp5f/LOC121906627/mapk8a/psd2/rtca/ptenb/LOC121908669/neo1a/cers2a"
"2727","plasma membrane tubulation","Biological Process",1.29873999050277,0.152283869141535,0.49766273207826,0.422863536091685,"GO:0097320","14/4959","31/14261",14,"fnbp1l/cavin2b/ehd2b/snx33/pacsin3/bin2b/pacsin2/LOC121909861/actr3b/LOC121897086/LOC121885302/LOC121885736/sh3gl1b/LOC121904289"
"2728","amide binding","Molecular Function",1.08431102251578,0.15250127994519,0.49766273207826,0.422863536091685,"GO:0033218","115/4959","305/14261",115,"itgb2/apoeb/LOC121906491/itgb3a/LOC121898268/LOC121907292/itgav/LOC121908791/lta4h/rplp0/LOC121908668/itgb1a/kpna2/LOC121882322/LOC121884783/itgb3b/hadhab/clu/LOC121882400/hadhb/hspd1/pcca/ghra/LOC121902898/tgfb2/acacb/ramp2/itga2.2/LOC121889326/LOC121907218/kpnb1/ssr2/tyms/fzd4/thop1/calcrla/crip1/gnmt/pik3r1/LOC121889179/adrb2a/ctsd/adcyap1r1a/itm2cb/fbxo2/pex19/clta/ppifb/soat1/LOC121894304/ctsba/scp2a/nup58/LOC121906262/lepr/gria2b/cmklr2/oxtrb/dldh/ppid/kdelr2a/acads/LOC121884022/LOC121884653/apba2b/LOC121912946/sardh/inhbaa/LOC121885326/pparg/agtr1b/LOC121902060/bace2/LOC121897584/kcnj1b/phb2b/atp1a3b/ece1/ephb2b/ppib/kpnb3/tap1/acadm/appa/hspa8b/aldh6a1/lbr/apbb2b/acadl/ptges/cd36/avpr1aa/slc7a8b/ptgesl/gss/timm23a/scarb1/c2cd2l/rps6kb1a/gcat/tnpo3/hlcs/ctsla/dlgap3/LOC121903918/csnk1da/insra/kpna1/ap2b1/LOC121911051/dhcr24/LOC121903384/anxa5b/ipo4/LOC121907272"
"2729","regulation of transmembrane transporter activity","Biological Process",1.09442693242483,0.152580379834411,0.49766273207826,0.422863536091685,"GO:0022898","94/4959","247/14261",94,"atp2a1/mmp9/atp1a2a/casq2/atp2a1l/cav3/fhl1a/si:dkey-151g10.3/gja1b/casq1b/LOC121894507/LOC121895500/rem1/snta1/dmd/LOC121891211/actn2b/LOC121909443/LOC121887276/LOC121896089/drd2a/ehd3/prkacab/jph2/LOC121888350/rapgef3/LOC121911401/tmsb2/LOC121909672/LOC121884341/grm5a/LOC121884632/LOC121907218/pink1/calm2a/LOC121880591/cacnb1/hk1/LOC121900514/LOC121881823/LOC121903708/prkcaa/adrb2a/akap6/rab41/LOC121882949/camk2d1/ppifb/ppargc1a/scn3b/reln/chp1/calm3a/LOC121898302/LOC121906004/abcc8/ptenb/ctss2.1/LOC121911346/cav1/atp1b1a/rangrf/LOC121909795/clic2/LOC121880926/LOC121894407/usp46/capn1/kcnj1b/LOC121912416/ephb2b/plcg2/kcnab1b/ptpn3/appa/usp12a/LOC121898494/LOC121906089/homer1b/insb/LOC121895622/thada/atp2a3/lrrc38b/rgn/rab6ba/ripk1l/LOC121884683/LOC121897193/LOC121908005/LOC121904510/pkd2/LOC121882009/park7"
"2730","maintenance of cell polarity","Biological Process",1.2108553294913,0.152679912252982,0.49766273207826,0.422863536091685,"GO:0030011","24/4959","57/14261",24,"sec24d/arpc5b/wdr1/hspg2/prkab2/llgl1/prkci/LOC121908627/LOC121895127/LOC121895480/ank1a/scrib/dst/rhoab/LOC121913334/nedd9/wnt11/ppp2r2ab/lrrc7/LOC121895481/pals1a/LOC121895366/prkab1a/LOC121894458"
"2731","RNA stabilization","Biological Process",1.2108553294913,0.152679912252982,0.49766273207826,0.422863536091685,"GO:0043489","24/4959","57/14261",24,"LOC121886803/LOC121894643/vegfab/rbm24a/tent5c/qkia/ybx1/qki2/ptbp1a/LOC121901491/LOC121912244/mapk14b/LOC121880783/vegfaa/LOC121913378/dhx9/LOC121901490/naf1/dkc1/thrap3b/paip1/LOC121908128/hnrnpub/elavl1a"
"2732","regulation of cholesterol metabolic process","Biological Process",1.2108553294913,0.152679912252982,0.49766273207826,0.422863536091685,"GO:0090181","24/4959","57/14261",24,"apoeb/porb/LOC121882431/acacb/fdps/kpnb1/LOC121904676/LOC121885218/elovl6/hmgcs1/fasn/scp2a/sod1/scdb/tm7sf2/gpam/acadl/nfyc/prkaa1/srebf1/thrb/LOC121912486/dhcr7/ran"
"2733","tight junction","Cellular Component",1.12618013162478,0.154136456803027,0.49766273207826,0.422863536091685,"GO:0070160","56/4959","143/14261",56,"actn1/atp1a2a/si:dkey-151g10.3/pmp22b/c1qtnf5/LOC121909230/clmpb/shroom2a/llgl1/dlg3/frmd4ba/plpp1a/frmd4a/pals2a/LOC121888980/cgnl1/tgfbr1b/ctnnd1/LOC121912923/bves/LOC121903457/adcyap1r1a/LOC121894696/LOC121906955/ect2/LOC121894273/LOC121899937/magi3a/epb41l3a/LOC121891828/LOC121899416/epb41l5/frmd4bb/rab13/LOC121903998/LOC121908028/mpp7a/tjp1a/cntn3a.1/amot/LOC121887977/epb41l2/atp1a3b/iglon5/pard6b/arhgap17a/negr1/nhsa/LOC121909245/pals1a/apc/LOC121887004/cyth1a/pals2b/LOC121906296/ctnnb1"
"2734","aminoglycan catabolic process","Biological Process",1.194555353902,0.154520106525709,0.49766273207826,0.422863536091685,"GO:0006026","27/4959","65/14261",27,"lum/tgfb1a/cemip2/gpc5a/dcn/sdc2/cd44b/cspg4/LOC121913506/hspg2/hexb/fgf2/LOC121903452/hmmr/gpc1b/gpc4/LOC121896791/chp1/LOC121907457/sdc4/LOC121895179/fuca2/fmoda/ognb/gusb/sdc3/stab2"
"2735","membrane biogenesis","Biological Process",1.194555353902,0.154520106525709,0.49766273207826,0.422863536091685,"GO:0044091","27/4959","65/14261",27,"cav3/LOC121887276/LOC121911171/emp2/LOC121910149/LOC121911401/LOC121903552/s100a10a/pacsin2/pex19/LOC121906955/LOC121899937/ptenb/LOC121911346/cav1/flot1b/LOC121897064/pigc/LOC121897063/ezrb/LOC121897065/nrxn2b/LOC121907308/LOC121909245/LOC121909901/pigs/LOC121896730"
"2736","recycling endosome membrane","Cellular Component",1.194555353902,0.154520106525709,0.49766273207826,0.422863536091685,"GO:0055038","27/4959","65/14261",27,"tfr1b/ehd2b/ehd3/pacsin3/vamp8/LOC121891695/ehd4/pacsin2/slc9a7/rab12/acap3a/slc9a6a/LOC121899416/LOC121909478/gga3b/LOC121907401/LOC121910249/LOC121909480/rab11fip4b/abhd17b/cmtm6/gga3a/LOC121909481/LOC121907477/b2m/LOC121907338/rab10"
"2737","regulation of extrinsic apoptotic signaling pathway via death domain receptors","Biological Process",1.194555353902,0.154520106525709,0.49766273207826,0.422863536091685,"GO:1902041","27/4959","65/14261",27,"LOC121890994/serpine1/tnfaip3/bmpr1ba/skila/atf3/LOC121881170/bmpr1bb/hmgb2a/tnfrsfa/trps1/arhgef1a/thbs1b/LOC121890080/bmp5/ptenb/LOC121896717/psen2/sfrp2/bcl2l1/LOC121906760/madd/raf1a/ripk1l/rffl/tmbim1a/park7"
