"","Term","Ontology","ratio","pvalue","p.adjust","qvalue","ID","GeneRatio","BgRatio","Count","geneID"
"4121","eye photoreceptor cell development","Biological Process",1.06587688444765,0.292211159878056,0.622783454794702,0.524867208077368,"GO:0042462","61/4888","161/13751",61,"dio3a/LOC121888899/LOC121900032/rap1gds1/nr2e3/LOC121900198/dab2/prdm1a/LOC121901058/map2/ptprfa/bves/notch1a/prkci/LOC121910149/LOC121898608/pigc/mob2a/med29/ptenb/kdm4c/cap1/vegfab/rab41/gnat2/LOC121907308/jade2/ezrb/fryb/jade3/dctn1b/LOC121909077/LOC121892243/si:dkey-22o22.2/rac3b/rab6ba/eya4/epb41l5/LOC121906921/mbnl2/eys/myo5aa/ltk/pigs/ptprsa/cnga3a/notch3/LOC121899178/LOC121883584/alk/LOC121908280/LOC121898715/tenm3/ipo7/psen1/LOC121908160/LOC121910394/kdm4aa/notch2/LOC121892127/ets1"
"4122","histone deacetylase complex","Cellular Component",1.102476555934,0.293710660938952,0.62440339269578,0.526232453536044,"GO:0000118","29/4888","74/13751",29,"znf217/LOC121892409/LOC121891089/mta2/hdac11/chd5/brms1/hdac4/taf6l/tbl1xr1a/hdac9b/hdac8/sap130a/rereb/LOC121881849/sin3aa/chd4b/sall1a/ing2/gatad2ab/LOC121908648/tbl1x/sin3b/chd3/chd4a/arid4a/ncor1/arid4b/LOC121882347"
"4123","water-soluble vitamin metabolic process","Biological Process",1.102476555934,0.293710660938952,0.62440339269578,0.526232453536044,"GO:0006767","29/4888","74/13751",29,"mthfd1l/slc2a3b/aldh1l1/slc52a3/psat1/shmt2/gnmt/rgn/LOC121889179/tcn2/LOC121905827/LOC121891043/kynu/enpp1/slc2a1b/hlcs/slc19a2/mthfd1b/aasdhppt/pcca/thtpa/slc52a2/pank2/mmut/LOC121888191/LOC121907630/LOC121905676/LOC121885298/mccc1"
"4124","polyol metabolic process","Biological Process",1.08007401508066,0.294851476149494,0.62440339269578,0.526232453536044,"GO:0019751","43/4888","112/13751",43,"qdpra/angptl3/plcd4b/LOC121912900/LOC121911336/plcb3/plcd1b/plce1/acer2/plpp1a/calm3a/plcg2/LOC121892171/ptenb/got1/LOC121880811/LOC121887593/LOC121882009/LOC121880763/LOC121911492/LOC121911885/ephx1/pck1/mtmr7a/inpp5ka/pts/inpp1/plcd1a/LOC121891907/gpd2/ipmkb/LOC121900182/inpp4b/LOC121895189/itpkb/plcd3a/akr1b1.2/sptlc1/mtmr2/slc5a3b/inpp5e/gba/ip6k2b"
"4125","nerve development","Biological Process",1.08007401508066,0.294851476149494,0.62440339269578,0.526232453536044,"GO:0021675","43/4888","112/13751",43,"hbegfa/slc1a3a/LOC121894696/LOC121899381/LOC121908502/prx/LOC121910887/cited4a/slitrk6/sema3ab/ntf3/her6/mafba/dmd/en1b/fgfr1a/ilk/LOC121899937/atp8b1/igf1/six4a/LOC121897459/afg3l2/LOC121882623/tfap2a/nrp2a/LOC121906955/l1cama/sall1a/tmem126a/gli3/cntn5/LOC121895767/LOC121907106/hoxb3a/LOC121892095/LOC121908974/nes/ctsla/smo/ephb2b/LOC121912923/sema3fb"
"4126","negative regulation of lipid metabolic process","Biological Process",1.08898685391479,0.295326170689839,0.62440339269578,0.526232453536044,"GO:0045833","36/4888","93/13751",36,"plin2/dkk3b/LOC121907641/trib3/snai2/LOC121882431/ptenb/LOC121888435/tnfb/acap1/acacb/ormdl2/slc27a1a/LOC121900636/cers5/ormdl3/acadvl/akt2/bmp2b/lpcat1/stk11/pibf1/LOC121908505/insb/akt1/pde3b/erlin1/fbxw7/LOC121886223/nfkb1/akt3a/apoeb/sik3/acap3a/sirt1/insig1"
"4127","regulation of dephosphorylation","Biological Process",1.05495601472995,0.295429064392052,0.62440339269578,0.526232453536044,"GO:0035303","81/4888","216/13751",81,"LOC121884428/drd2a/ensab/itga2.2/tgfb1a/mtmr1a/pink1/LOC121881309/cmya5/wnk1b/b3gat3/sema4d/nuak1b/dlg3/rgn/gnai2b/dlc1/jak2a/calm3a/LOC121907292/ppp1r27b/iqgap1/tnfb/sfi1/ppp2r3a/tsc1a/LOC121898953/pin1/LOC121882009/LOC121906882/ppp2r5eb/chrm5b/LOC121892011/ppp1r2/smg5/ppp2r5cb/chp1/LOC121895267/inpp5ka/LOC121887238/cnstb/LOC121884384/plek/mastl/slc39a10/ppp1r1b/ptbp1a/myo1d/rock1/lmtk2/pkmyt1/fkbp15b/bmp2b/LOC121907144/ppp1r42/pcdh11/pcif1/elfn2a/camsap3/ppp1r37/LOC121903452/ppp1r12a/ptbp1b/ppp2r2aa/uri1/knl1/LOC121896709/LOC121889603/ikbkb/LOC121903482/rcan3/mtmr3/LOC121886223/cry2/mtmr2/smpd1/gba/tgfb2/gsk3ba/LOC121897887/ppp2r1bb"
"4128","response to electrical stimulus","Biological Process",1.10823662153449,0.296610947690021,0.62440339269578,0.526232453536044,"GO:0051602","26/4888","66/13751",26,"palm1a/xbp1/nr3c1/cyfip1/aplp2/LOC121910123/ptenb/mstnb/bcl2l1/LOC121886469/pebp1/hif1aa/src/cdk2/igf1/myo6b/myo6a/LOC121908202/LOC121909825/mmp2/p2rx7/LOC121901076/LOC121891716/slc9a1a/egr1/appa"
"4129","positive regulation of nematode larval development","Biological Process",1.10823662153449,0.296610947690021,0.62440339269578,0.526232453536044,"GO:0061063","26/4888","66/13751",26,"sox4a/tspan5a/LOC121891899/chsy1/LOC121903639/apba2b/ptenb/foxo3b/egfra/LOC121884543/cnnm2b/prkaa2/slc30a1a/LOC121904684/stk11/hrasb/dusp7/LOC121892375/LOC121882314/LOC121898721/elac2/LOC121894132/ksr1a/bckdhb/LOC121909381/LOC121887638"
"4130","platelet-derived growth factor receptor binding","Molecular Function",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0005161","11/4888","26/13751",11,"pdgfra/itga5/pik3r1/itgb3a/pdgfd/ptenb/vegfab/pdgfc/LOC121883584/LOC121903384/ptprja"
"4131","pyrimidine nucleotide biosynthetic process","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0006221","11/4888","26/13751",11,"prps1b/cds1/tyms/tk2/ctps1b/LOC121884543/cmpk/cad/umps/si:ch211-243j20.2/LOC121887638"
"4132","nucleotide transport","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0006862","11/4888","26/13751",11,"gja1b/slc25a5/slc33a1/LOC121900424/slc25a24/LOC121909098/slc35b2/slc25a4/slc25a33/p2rx7/LOC121905676"
"4133","Notch receptor processing","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0007220","11/4888","26/13751",11,"dner/adam17a/rab5c/psen2/dtx2/adam10a/vps33a/psen1/vps18/psenen/LOC121898115"
"4134","oxidoreductase activity, acting on the CH-NH group of donors","Molecular Function",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0016645","11/4888","26/13751",11,"qdpra/mthfd1l/prodha/aldh1l1/aass/sardh/pycr1b/aldh4a1/smox/mthfd1b/aifm1"
"4135","negative regulation of microtubule polymerization","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0031115","11/4888","26/13751",11,"LOC121880729/map2/capzb/stmn1b/LOC121892243/eml2/LOC121913666/tubb4bl/mapre1b/fkbp4/tubb2b"
"4136","plasma lipoprotein particle assembly","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0034377","11/4888","26/13751",11,"prkacab/soat1/LOC121897527/zdhhc8b/acsl3a/abca7/bmp1a/dgat1b/LOC121897063/acsl3b/apoeb"
"4137","nuclear glucocorticoid receptor binding","Molecular Function",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0035259","11/4888","26/13751",11,"stat3/LOC121894706/LOC121898953/LOC121908603/ncoa2/LOC121884097/LOC121900161/fkbp4/LOC121908791/stat5a/LOC121886841"
"4138","enteroendocrine cell differentiation","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0035883","11/4888","26/13751",11,"sidt2/cdk6/dld/tsc1a/men1/LOC121889134/siah2l/bmp4/atg16l1/fitm2/smo"
"4139","aorta morphogenesis","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0035909","11/4888","26/13751",11,"hey1/LOC121881499/her6/kat6a/srfb/LOC121894735/dll4/LOC121881355/LOC121911203/jag1b/tgfb2"
"4140","gravitaxis","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0042332","11/4888","26/13751",11,"hipk2/hipk1a/snai2/iglon5/rbms3/strn3/upp1/nup205/kpna2/LOC121896978/LOC121886572"
"4141","positive regulation of sprouting of injured axon","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0048687","11/4888","26/13751",11,"spast/map2k4a/nipa2/map2k7/atl2/atl1/si:ch211-45c16.2/LOC121889356/map3k10/map3k21/mapkapk3"
"4142","organism emergence from protective structure","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0071684","11/4888","26/13751",11,"npas2/bnc1/bnc2/nr1h3/polg/ache/grnb/csnk1da/LOC121912066/clocka/LOC121885998"
"4143",NA,NA,1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:0071850","11/4888","26/13751",11,"LOC121906491/tp53/cdkn1ba/LOC121894026/cdc14b/gadd45ab/LOC121912153/gadd45aa/cdkn1bb/dpp4/rgcc"
"4144","positive regulation of glycoprotein metabolic process","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:1903020","11/4888","26/13751",11,"pxylp1/soat1/rab1ba/pomt2/insra/chp1/igf1/uap1l1/arfgef1/LOC121903253/LOC121912923"
"4145","negative regulation of peptidyl-lysine acetylation","Biological Process",1.19020678584918,0.29828986900937,0.62440339269578,0.526232453536044,"GO:2000757","11/4888","26/13751",11,"LOC121895059/LOC121901487/rcor2/hint2/LOC121908571/hdac8/LOC121881849/sin3aa/LOC121904692/kmt5aa/sirt1"
"4146","ovulation from ovarian follicle","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0001542","6/4888","13/13751",6,"lepr/foxo3b/edn2/mmp2/adamts1/sirt1"
"4147","palmitoyltransferase complex","Cellular Component",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0002178","6/4888","13/13751",6,"LOC121880811/golga7ba/ormdl2/ormdl3/LOC121894080/sptlc1"
"4148","DNA replication origin binding","Molecular Function",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0003688","6/4888","13/13751",6,"mcm2/grwd1/orc3/LOC121885035/orc2/cdc45"
"4149","muscle cell fate determination","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0007521","6/4888","13/13751",6,"LOC121904088/notch1a/isl2b/qkia/notch3/notch2"
"4150","serine family amino acid catabolic process","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0009071","6/4888","13/13751",6,"LOC121904145/cdo1/scly/gldc/thnsl2/gcshb"
"4151","ribonucleoside monophosphate catabolic process","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0009158","6/4888","13/13751",6,"gmpr2/nt5c3a/nt5e/ampd3b/ampd3a/LOC121884245"
"4152","response to carbon dioxide","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0010037","6/4888","13/13751",6,"LOC121899156/LOC121891705/LOC121885318/LOC121891704/gna11b/LOC121885317"
"4153","vascular associated smooth muscle contraction","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0014829","6/4888","13/13751",6,"acta2/ednraa/edn3b/slc8a1b/ednrba/edn2"
"4154","response to muscle inactivity involved in regulation of muscle adaptation","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0014877","6/4888","13/13751",6,"casq1b/hdac4/nedd4a/dmd/actn3b/LOC121891716"
"4155","response to denervation involved in regulation of muscle adaptation","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0014894","6/4888","13/13751",6,"casq1b/hdac4/nedd4a/dmd/actn3b/LOC121891716"
"4156","heme transport","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0015886","6/4888","13/13751",6,"LOC121894206/abcb6a/hpxb/LOC121882919/flvcr2a/abcb7"
"4157","calcium channel inhibitor activity","Molecular Function",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0019855","6/4888","13/13751",6,"pacsin3/calm3a/LOC121889686/LOC121882009/slc30a1a/LOC121885465"
"4158","cerebellar granular layer formation","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0021684","6/4888","13/13751",6,"LOC121911895/wnt7aa/top2a/LOC121911346/nrxn1a/cbln1"
"4159","cerebellar granule cell differentiation","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0021707","6/4888","13/13751",6,"LOC121911895/wnt7aa/top2a/LOC121911346/nrxn1a/cbln1"
"4160","wide pore channel activity","Molecular Function",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0022829","6/4888","13/13751",6,"gja1b/gja5a/LOC121886235/LOC121887066/panx2/gjc1"
"4161","retromer complex","Cellular Component",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0030904","6/4888","13/13751",6,"snx2/dennd4c/snx1a/vps35/vps26bl/vps26b"
"4162","icosanoid secretion","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0032309","6/4888","13/13751",6,"drd2a/si:dkey-63b1.1/LOC121897842/abcc4/LOC121885781/LOC121885780"
"4163","negative regulation of interleukin-12 production","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0032695","6/4888","13/13751",6,"LOC121881170/il10/LOC121888930/LOC121895803/pibf1/nfkb1"
"4164","collagen biosynthetic process","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0032964","6/4888","13/13751",6,"plod3/plod2/LOC121910200/serpinh1b/serpinh1a/LOC121901987"
"4165","floor plate development","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0033504","6/4888","13/13751",6,"hey1/her9/chrd/gli2a/cluap1/cobl"
"4166","response to anoxia","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0034059","6/4888","13/13751",6,"oxtrb/ccn2a/eef2k/abcc4/trpc1/srebf2"
"4167","positive regulation of toll-like receptor 4 signaling pathway","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0034145","6/4888","13/13751",6,"peli1b/f2rl1.2/LOC121894304/wdfy1/hmgb1b/nr1h3"
"4168","negative regulation of glial cell apoptotic process","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0034351","6/4888","13/13751",6,"prkcaa/gas6/prkci/dld/igf1/LOC121903811"
"4169",NA,NA,1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0035586","6/4888","13/13751",6,"p2rx5/p2ry1/LOC121891900/p2rx1/p2rx7/LOC121892382"
"4170","positive regulation of urine volume","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0035810","6/4888","13/13751",6,"drd2a/avpr1aa/gnai2b/ptger4b/ednrba/inpp5ka"
"4171","phosphatidylserine acyl-chain remodeling","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0036150","6/4888","13/13751",6,"LOC121901282/LOC121913039/lpcat3/osbpl8/LOC121885781/LOC121885780"
"4172","p38MAPK cascade","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0038066","6/4888","13/13751",6,"map3k15/mapk14b/LOC121898195/map3k4/mapk14a/zfp36l1a"
"4173","meiotic telomere clustering","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0045141","6/4888","13/13751",6,"ankle1/sun1b/terf1/terb2/mlh1/lemd3"
"4174","alpha-catenin binding","Molecular Function",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0045294","6/4888","13/13751",6,"ajuba/ptprt/LOC121912372/jupa/pkp3a/LOC121912923"
"4175","regulation of mechanoreceptor differentiation","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0045631","6/4888","13/13751",6,"hey1/notch1a/dld/her6/mycn/myclb"
"4176","negative regulation of bone resorption","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0045779","6/4888","13/13751",6,"tnfaip3/LOC121904884/vegfab/LOC121896914/p2rx7/LOC121895651"
"4177","amino sugar biosynthetic process","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0046349","6/4888","13/13751",6,"nagk/uap1l1/gfpt1/gfpt2/LOC121901427/LOC121895702"
"4178","acylglycerol lipase activity","Molecular Function",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0047372","6/4888","13/13751",6,"mgll/LOC121894537/LOC121897936/abhd12/LOC121895615/LOC121901093"
"4179","axial mesoderm development","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0048318","6/4888","13/13751",6,"epha2a/LOC121883610/LOC121906883/tcf7l1b/epb41l5/epha2b"
"4180","negative regulation of lipase activity","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0060192","6/4888","13/13751",6,"LOC121882862/abl1/angptl3/porb/angptl4/sort1b"
"4181","negative regulation of pathway-restricted SMAD protein phosphorylation","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0060394","6/4888","13/13751",6,"LOC121885487/xbp1/LOC121883610/LOC121912743/LOC121905235/snx25"
"4182","negative regulation of histone H3-K27 methylation","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0061086","6/4888","13/13751",6,"LOC121909887/ash1l/rcor2/mtf2/LOC121881849/supt6h"
"4183","cranial ganglion development","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0061550","6/4888","13/13751",6,"sema3ab/igf1/six4a/nrp2a/LOC121907106/LOC121912923"
"4184","leukocyte adhesion to vascular endothelial cell","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0061756","6/4888","13/13751",6,"LOC121908668/tnfb/itga4/rock1/LOC121900435/LOC121893582"
"4185","serine-type exopeptidase activity","Molecular Function",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0070008","6/4888","13/13751",6,"aebp1a/cpn1/ctsa/cpda/LOC121899464/scpep1"
"4186","lymphocyte apoptotic process","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0070227","6/4888","13/13751",6,"tnfrsf21/bcl10/ripk1l/gli3/akt1/dnaja3a"
"4187","metanephric nephron tubule development","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0072234","6/4888","13/13751",6,"osr1/her6/wnt7bb/LOC121884668/LOC121887119/lgr4"
"4188","microtubule anchoring at microtubule organizing center","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0072393","6/4888","13/13751",6,"LOC121888899/ccdc120b/LOC121896087/dctn1b/cep19/kif3a"
"4189",NA,NA,1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0072425","6/4888","13/13751",6,"cdc14b/dtl/LOC121900388/uimc1/LOC121909351/plk1"
"4190","chromosome localization to nuclear envelope involved in homologous chromosome segregation","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0090220","6/4888","13/13751",6,"ankle1/sun1b/terf1/terb2/mlh1/lemd3"
"4191","positive regulation of brood size","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0090727","6/4888","13/13751",6,"cdk4/ccnd2a/cdk6/LOC121894026/dst/macf1a"
"4192","phosphatidylinositol 3-kinase complex, class I","Cellular Component",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:0097651","6/4888","13/13751",6,"pik3r1/pik3r2/pik3ca/pik3r3b/LOC121903384/LOC121908978"
"4193","negative regulation of alcohol biosynthetic process","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:1902931","6/4888","13/13751",6,"dkk3b/plek/bmp2b/erlin1/nfkb1/apoeb"
"4194","regulation of dendritic spine maintenance","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:1902950","6/4888","13/13751",6,"abhd17b/vps35/insb/fyna/apoeb/appa"
"4195","negative regulation of glycoprotein metabolic process","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:1903019","6/4888","13/13751",6,"ptx3a/hbegfa/LOC121902060/bace2/acer2/abca7"
"4196","regulation of protein folding","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:1903332","6/4888","13/13751",6,"dnajb2/hspa5/hspa8b/st13/sgta/pdia3"
"4197","negative regulation of fatty acid transport","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:2000192","6/4888","13/13751",6,"LOC121881170/slc15a2/lta4h/irs2b/akt2/akt1"
"4198","negative regulation of feeding behavior","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:2000252","6/4888","13/13751",6,"lepr/tnfb/LOC121886469/esr2b/insb/esr2a"
"4199","regulation of inner ear receptor cell differentiation","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:2000980","6/4888","13/13751",6,"hey1/notch1a/dld/her6/mycn/myclb"
"4200","regulation of integrin-mediated signaling pathway","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:2001044","6/4888","13/13751",6,"flna/ctnna1/loxl3b/dab2/emp2/cd63"
"4201","positive regulation of extrinsic apoptotic signaling pathway in absence of ligand","Biological Process",1.29840740274455,0.298658619232036,0.62440339269578,0.526232453536044,"GO:2001241","6/4888","13/13751",6,"ctnna1/srpx/inhbaa/dapk3/tgfb2/ppp2r1bb"
"4202","vulval development","Biological Process",1.0820061689538,0.298941718169421,0.6246978612139,0.526480624658419,"GO:0040025","40/4888","104/13751",40,"itga5/mark1/itgb2/mark2b/itgav/itgb3a/spast/LOC121908668/map2k1/itga8/b3gat3/chsy1/sox6/kif26ba/tln2b/ago4/tln1/sox5/elk3/LOC121897969/sun1b/LOC121898129/xylt1/braf/sin3aa/adam10a/sin3b/apc2/hrasb/dusp7/ctsz/ldb2a/LOC121898721/LOC121911912/ksr1a/map2k2a/LOC121882626/LOC121881354/zc4h2/LOC121898115"
"4203","negative regulation of lymphocyte activation","Biological Process",1.0820061689538,0.298941718169421,0.6246978612139,0.526480624658419,"GO:0051250","40/4888","104/13751",40,"cdkn2a/b/cd44b/peli1b/tgfb1a/arg2/loxl3b/prdm1a/LOC121899214/LOC121882850/pag1/LOC121882877/bcl6aa/cd276/tnfaip3/casp3a/il10/nrarpa/inhbaa/dusp22b/runx3/cbfb/tnfrsf21/dlg5a/itcha/irf1b/bmp4/hmgb1b/LOC121898195/pde5ab/LOC121902024/rc3h2/LOC121895924/gli3/LOC121907144/LOC121893636/pibf1/ripor2/twsg1a/tyro3/anxa1a"
"4204","positive regulation of phospholipase activity","Biological Process",1.11558567074891,0.299169577012564,0.624728101498181,0.526506110456828,"GO:0010518","23/4888","58/13751",23,"pdgfra/ednraa/plaa/LOC121909225/camk2b1/lpar2b/avpr1aa/dlc1/adra1ab/LOC121885318/egfra/LOC121891909/fgfr1a/agtr1b/gna11b/LOC121885781/LOC121900435/fgfr1b/LOC121900182/flt1/hrasb/LOC121885780/LOC121885317"
"4205","mononuclear cell proliferation","Biological Process",1.11558567074891,0.299169577012564,0.624728101498181,0.526506110456828,"GO:0032943","23/4888","58/13751",23,"itgb2/tgfb1a/abl1/card11/tp53/LOC121913498/LOC121910149/LOC121908417/elf1/LOC121882877/il10/impdh2/ctps1b/atad5a/hells/dock8/hmgb1b/LOC121913721/rc3h2/p2rx7/fyna/lef1/azi2"
"4206","regulation of sodium ion transmembrane transport","Biological Process",1.11558567074891,0.299169577012564,0.624728101498181,0.526506110456828,"GO:1902305","23/4888","58/13751",23,"snta1/si:dkey-151g10.3/LOC121911401/LOC121895622/osr1/LOC121912416/camk2d1/scn3b/nedd4a/dmd/atp1a2a/chp1/LOC121894579/rangrf/LOC121908635/igf1/nedd4l/agrn/LOC121880926/glrx/slc9a1a/ptpn3/LOC121887276"
"4207","regulation of microtubule-based process","Biological Process",1.03872592219564,0.299448532035879,0.625161981666537,0.52687177443016,"GO:0032886","144/4888","390/13751",144,"LOC121909097/LOC121888899/pak1/mark2b/lamp1a/fgf13a/LOC121885542/LOC121880729/gas2l1/spast/mapk8a/abl1/LOC121911171/dvl2/arl2/ccsapb/phldb1b/phldb1a/trim54/map2/camsap2a/capzb/LOC121907988/nav3/nup62l/cdkn1ba/dixdc1a/LOC121910149/LOC121896087/stag2b/met/LOC121889601/clasp1a/katnal1/LOC121886029/mark4b/rhot1a/mid1/hormad1/stmn1b/pip5k1ca/psd2/slain2/cep152/LOC121908245/LOC121907308/ezrb/ppp1r2/atf5a/atl2/dctn1b/katna1/spag5/dst/plk2b/lmnb1/LOC121896107/LOC121912506/LOC121894579/clip2/LOC121880723/LOC121892243/atl1/kif18a/rangrf/xpo1b/LOC121913823/LOC121893952/epha3/LOC121899912/camsap1b/chmp2a/prkaa2/terf1/tacc3/eml2/cav1/mapk8b/mastl/ttbk2a/cdkn1bb/appbp2/LOC121913334/LOC121913666/ranbp2/LOC121883623/tubb4bl/ccnf/LOC121881000/agrn/LOC121882664/macf1a/mapre1b/ankrd53/LOC121898883/LOC121912507/cep76/ska1/hspa1b/dvl1a/rhoab/kif11/ska3/aurka/ttbk2b/nek2/apc2/LOC121898715/fkbp4/camsap3/ripor2/si:ch211-266i6.3/map9/LOC121897444/LOC121913298/LOC121896788/map10/chmp1b/LOC121882369/LOC121891910/tprb/LOC121910394/taok1b/kif3a/chordc1b/LOC121900042/prune/map1aa/taok1a/tubb2b/kif23/dynlt2b/fbxw7/borcs5/traf3ip1/LOC121912923/lmnb2/stag1a/tacc2/plk1/gsk3ba/LOC121892127/dctn2/dync1h1"
