"","gene_id","logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B","description","hit_num"
"4576","pnhd",-1.968724548951,-3.90797424360845,-0.0294748542935404,-3.82236921182607,-2.079100387986,0.046840296319194,0.15604080353265,-3.80557736681449,"pinhead",4576
"4577","ikzf4",-1.35099597958719,-2.60309902582112,-0.0988929333532569,-1.06184855839174,-2.209724947917,0.0354302662417372,0.127162094780626,-3.80593485563506,"IKAROS family zinc finger 4",4577
"4578","prr18",0.385516914413683,0.094198445635618,0.676835383191747,3.74643558610125,2.71018946772879,0.0113263491164029,0.0531979655331503,-3.80644176822157,"proline rich 18",4578
"4579","ppm1lb",-1.3817562097822,-2.7168770030539,-0.0466354165104959,0.593718527058384,-2.11950819350792,0.0430032891250383,0.146459066008994,-3.80692323774661,"protein phosphatase, Mg2+/Mn2+ dependent, 1Lb",4579
"4580","dclre1a",0.442237612468338,0.0933380272408492,0.791137197695826,2.08310353236616,2.59584919103454,0.0148316136365742,0.0657323784585428,-3.80716653276116,"DNA cross-link repair 1A (PSO2 homolog, S. cerevisiae)",4580
"4581","si:ch211-63o20.7",0.787858508530997,0.126175239758385,1.44954177730361,0.167630140917796,2.43849747787682,0.0213143905208441,0.0868337967056575,-3.8079591692821,"Serine/threonine-protein kinase pdik1l-B-like",4581
"4582","ganc",-2.23156561109926,-4.40627433065599,-0.0568568915425427,1.07649198290275,-2.10151647419822,0.0446757870959924,0.150516537455563,-3.80798139764324,"glucosidase, alpha; neutral C",4582
"4583","il12rb2",-1.16461265035709,-2.25531398897417,-0.0739113117400167,-0.401193371560738,-2.18675380827182,0.0372354905803686,0.131991738156672,-3.80903840024628,"interleukin 12 receptor, beta 2a",4583
"4584","LOC121913635",1.60538653929862,0.0114994047003001,3.19927367389695,-2.62586485676314,2.06274853111596,0.0484773895790139,0.159851375568854,-3.81054447487959,"H-2 class I histocompatibility antigen, K-K alpha chain-like",4584
"4585","scgn",-2.98077249825298,-5.97408402878711,0.0125390322811416,-1.04090207432514,-2.03939404305805,0.0509033183670877,0.166266188280176,-3.81089672538753,"secretagogin, EF-hand calcium binding protein",4585
"4586","fam114a1",0.237277249568101,0.0730626912818773,0.401491807854325,5.90436913616771,2.95916156498983,0.00619581857259983,0.0330432487530594,-3.81109713603813,"family with sequence similarity 114 member A1",4586
"4587","LOC121894285",-2.47021929639824,-4.79583894925044,-0.144599643546034,7.72813440310819,-2.17530949529182,0.0381652990536236,0.134386007487157,-3.81111607018974,"myosin heavy chain, fast skeletal muscle-like",4587
"4588","tspan37",1.25423691028166,0.0627617745827325,2.44571204598059,-1.45012798460368,2.15585142877851,0.0397940252589211,0.138526317558748,-3.81140952474876,"tetraspanin 37",4588
"4589","minar1",1.67054269984541,0.0229551517376634,3.31813024795315,-1.22764884759139,2.07650659265351,0.0470966636619834,0.156581321770337,-3.8116521188829,"membrane integral NOTCH2 associated receptor 1",4589
"4590","LOC121908099",-1.14433489363223,-2.22331655389598,-0.0653532333684714,-0.479429805628544,-2.17201746165155,0.038436590337157,0.135038888598049,-3.81203259227523,"piezo-type mechanosensitive ion channel component 2",4590
"4591","chic1",0.582020127297046,0.115310964399031,1.04872929019506,2.76508890267237,2.55397069988549,0.0163504031093999,0.0708242148305699,-3.81238554830111,"cysteine-rich hydrophobic domain 1",4591
"4592","LOC121893854",0.218298552160832,0.0670142474873186,0.369582856834346,6.49223156918715,2.95516147361787,0.00625717763391355,0.0333164301555192,-3.81288537542532,"ras-related protein Rap-1b-like",4592
"4593","dock9b",0.48379510849257,0.106717612392905,0.860872604592234,2.22505102714042,2.62757482914235,0.0137693752042351,0.0621821635463081,-3.81330715793415,"dedicator of cytokinesis 9b",4593
"4594","espl1",0.311765533595877,0.0830921840803421,0.540438883111412,3.57626546583621,2.79213737792245,0.00930842749972185,0.0456214729496805,-3.8138802238708,"extra spindle pole bodies like 1, separase",4594
"4595","slc6a9",1.51074791877954,0.0198089545064128,3.00168688305267,0.0682611965862099,2.07518287251301,0.0472279771143672,0.156832827858149,-3.81419648567956,"solute carrier family 6 member 9",4595
"4596","shtn1",0.5213386879128,0.10599298409291,0.93668439173269,0.344360055432015,2.57059978209656,0.0157308516632444,0.0686988167631766,-3.81679067973766,"shootin 1",4596
"4597","LOC121892188",0.296063760312107,0.0815849416467299,0.510542578977484,4.96118592228104,2.82699523421237,0.00855692570709629,0.0427239718469248,-3.81748128075056,"oxysterol-binding protein-related protein 11-like",4597
"4598","LOC121897592",1.16814945826634,0.0703472041312456,2.26595171240143,-2.68517795089043,2.17920721526148,0.0378463129267643,0.133620655843474,-3.81838044823398,"RNA-binding protein, mRNA-processing factor 2a",4598
"4599","als2b",0.477438345808508,0.0990772758291328,0.855799415787883,3.2783588951524,2.58425333997591,0.0152384994550318,0.0671283641394096,-3.81866149310474,"alsin Rho guanine nucleotide exchange factor ALS2 b",4599
"4600","LOC121898269",2.90980383836515,-0.0187500360603408,5.83835771279064,-2.90989532665328,2.03486091020603,0.0513864226253148,0.167451335794297,-3.81932837753337,"mitochondrial uncoupling protein 2-like",4600
"4601","LOC121892017",-0.686460866121607,-1.29113338063347,-0.0817883516097406,0.0332521880299532,-2.32498304569085,0.0275082047071003,0.105363529468525,-3.81967842596716,"carcinoembryonic antigen-related cell adhesion molecule 1-like",4601
"4602","LOC121890392",1.24427048972004,0.0343108269336205,2.45423015250646,-0.0412639176857403,2.10604740921823,0.0442492336643282,0.14943208669998,-3.81969315790696,"potassium voltage-gated channel subfamily A member 1",4602
"4603","LOC121908807",0.438283061217464,0.110210115450113,0.766356006984815,3.30703489950354,2.7359521817087,0.0106515638553006,0.0508029364822824,-3.82018085592714,"outer dense fiber protein 2-like",4603
"4604","LOC121909905",1.02402176619045,0.0772682299697625,1.97077530241115,0.0250880755046043,2.21511606318102,0.0350181620280273,0.126144872750919,-3.82078504282414,"neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter 1",4604
"4605","myl1",-3.24467643675221,-6.43585060358696,-0.0535022699174608,6.56366203420419,-2.08230873880949,0.0465248993018393,0.155229921169155,-3.82119564955581,"myosin, light chain 1, alkali; skeletal, fast",4605
"4606","LOC121909998",1.792046959644,-0.00990712809875283,3.59400104738675,-1.82724599651498,2.03671329834234,0.0511885236951034,0.166921306930362,-3.82343855688453,"tumor necrosis factor receptor superfamily member 14-like",4606
"4607","otub1b",-0.324833502995396,-0.554336158582821,-0.09533084740797,6.36643372860303,-2.89866038275869,0.00718776998570351,0.0371092145701687,-3.82449412704444,"OTU deubiquitinase, ubiquitin aldehyde binding 1b",4607
"4608","ppardb",0.275745313723686,0.0739496502494408,0.47754097719793,4.74680595506175,2.79846929179312,0.00916746054487043,0.0450986921591256,-3.82976377104409,"peroxisome proliferator-activated receptor delta b",4608
"4609","LOC121896669",-2.86555544217343,-5.74511968107048,0.0140087967236258,-3.28219289151144,-2.03800984917054,0.0510504076506697,0.166581095249257,-3.83085963595051,"NT-3 growth factor receptor-like",4609
"4610","ttc9b",-1.82263633766609,-3.66337391109158,0.0181012357593928,-3.3696167658132,-2.02783391222601,0.0521432965054595,0.169349752257683,-3.83090596502232,"tetratricopeptide repeat domain 9B",4610
"4611","LOC121901614",2.35437803489017,-0.0295966781587689,4.73835274793911,-3.07457980336328,2.022547767311,0.0527191223171873,0.170782938623451,-3.83214978303065,"rab11 family-interacting protein 1",4611
"4612","LOC121910647",2.02083725048077,-0.0147491386252683,4.05642363958681,-2.3972715891547,2.03313414861955,0.0515715077106051,0.167975767971685,-3.83325399946638,"ras and Rab interactor 3-like",4612
"4613","LOC121900379",-0.700198194745559,-1.30771592616909,-0.0926804633220237,1.47231998266831,-2.36040357158092,0.0254188603436018,0.0990664745583838,-3.83345535881519,"uncharacterized LOC121900379",4613
"4614","mctp1b",-2.69966019542011,-5.43702054604189,0.0377001552016836,-3.28933152416283,-2.0197674327751,0.0530242290538794,0.171489643391376,-3.8344584803906,"multiple C2 domains, transmembrane 1b",4614
"4615","cdca7a",0.438026939490564,0.120588800440219,0.755465078540909,3.20091287525485,2.82595961539062,0.0085784045875821,0.0428095382784145,-3.83492135814389,"cell division cycle associated 7a",4615
"4616","rhpn2",-1.83340405251184,-3.64680499305417,-0.0200031119695001,0.571690783930301,-2.07056364680542,0.0476887506944142,0.15791093707106,-3.83517870640674,"rhophilin, Rho GTPase binding protein 2",4616
"4617","nt5dc1",0.366670200232436,0.0857658304831714,0.6475745699817,3.12523536846846,2.67326095367435,0.012363563178666,0.0570748373412193,-3.83543838045267,"5'-nucleotidase domain containing 1",4617
"4618","LOC121904353",0.143513796044407,0.0474196138116036,0.239607978277211,9.60598169521713,3.05858666816978,0.00484212386674375,0.027091167914871,-3.8362460161848,NA,4618
"4619","egr3",-2.68278142587658,-5.402105231896,0.0365423801428348,-2.79578738982676,-2.0204522943826,0.0529489301481026,0.171330402031317,-3.83624639818311,"early growth response 3",4619
"4620","tbc1d2b",0.445795793482634,0.116372408715529,0.775219178249739,4.5110866097018,2.77144188014101,0.00978350918603646,0.0475130185094832,-3.83700523214077,"TBC1 domain family, member 2B",4620
"4621","LOC121907608",0.551707414405931,0.0933772988645375,1.01003752994733,1.94789970722185,2.46521419918159,0.0200560842924007,0.0830979189946906,-3.83721299261846,"NACHT, LRR and PYD domains-containing protein 12-like",4621
"4622","LOC121896221",0.353304681608084,0.0974209545621446,0.609188408654024,4.82790309042015,2.82768455016166,0.00854265728151722,0.0426635317564149,-3.83744674122821,"MICOS complex subunit mic25a-like",4622
"4623","ptenb",0.31881931038986,0.083841339530626,0.553797281249095,4.54649621397781,2.77870027053652,0.00961435269070406,0.0468993974192593,-3.83763145324106,"phosphatase and tensin homolog B",4623
"4624","scamp2l",-1.53044870263192,-3.02405904841625,-0.036838356847595,-0.754240745144396,-2.09848417667711,0.044963292725818,0.151247835432131,-3.8384864072933,"secretory carrier membrane protein 2, like",4624
"4625","cskmt",0.667961913679692,0.0888411458830451,1.24708268147634,1.34584373574232,2.36214631679553,0.0253198948776686,0.0987656184290704,-3.83911516042833,"citrate synthase lysine methyltransferase",4625
"4626","nr1d1",1.42795520864376,0.0485102578435941,2.80740015944392,-0.68154468366041,2.11999309066156,0.0429589952760238,0.146403543257947,-3.83976696192599,"nuclear receptor subfamily 1, group d, member 1",4626
"4627","rgp1",-0.38410665236254,-0.670519312757916,-0.0976939919671649,4.4811664718398,-2.74652686824713,0.0103856423194764,0.049799571559619,-3.84050558405883,"GP1 homolog, RAB6A GEF complex partner 1",4627
"4628","LOC121901683",-1.40197587047274,-2.74965051022049,-0.0543012307249979,-2.83522689870551,-2.13049106652417,0.0420099500734824,0.144065420857106,-3.84081785415804,"neuronal acetylcholine receptor subunit non-alpha-2-like",4628
"4629","LOC121899198",1.76880900694743,-0.0244329459741943,3.56205095986904,-1.64000025580054,2.02006937605931,0.0529910194953725,0.171410347135925,-3.84109617349791,"uncharacterized LOC121899198",4629
"4630","LOC121913601",2.15212486676349,-0.0274838060011198,4.33173353952809,-1.93745256407475,2.02214909190129,0.0527627767580047,0.170896285633334,-3.84146190902575,"major histocompatibility complex class I-related gene protein-like",4630
"4631","epha7",-0.420757756353729,-0.733723091137093,-0.107792421570365,4.77944194390315,-2.75334180544544,0.0102175781206481,0.0490891780013206,-3.84187572289783,"eph receptor A7",4631
"4632","LOC121903772",-0.998970309083018,-1.91876046423434,-0.0791801539316914,-0.735803285213073,-2.22427283638193,0.0343280778685022,0.124320529509821,-3.8423089601836,"GTPase IMAP family member 8-like",4632
"4633","kif2c",0.333116654301816,0.0973708459591615,0.56886246264447,4.11450193402173,2.89385389635629,0.00727270552055604,0.0374399108004193,-3.84237410474511,"kinesin family member 2C",4633
"4634","LOC121902148",-2.49210178706211,-5.02279873404171,0.0385951599174916,-3.48913156653138,-2.01673980372454,0.0533582403816963,0.172352947533189,-3.84257593295741,"protocadherin beta-16-like",4634
"4635","LOC121894771",-2.78831854567828,-5.60651548552884,0.0298783941722838,-4.6799790178655,-2.02626052068902,0.052314105798027,0.169777652550385,-3.84318342721543,"mitogen-activated protein kinase kinase kinase 12-like",4635
"4636","mpc1",-0.210136854274526,-0.35744245582091,-0.0628312527281421,6.87184792130996,-2.92150880219881,0.00679668545190574,0.0354990017167598,-3.84616016086708,"mitochondrial pyruvate carrier 1",4636
"4637","msx3",0.641454020431852,0.0964186852558842,1.18648935560782,0.188261506910411,2.41026673542238,0.0227223819097942,0.0911576110709849,-3.84634034936915,"muscle segment homeobox 3",4637
"4638","trim46a",0.421224198785864,0.0792750788726053,0.763173318699124,1.45649213328298,2.5227607009405,0.0175745585438754,0.0748607869551426,-3.84699828091802,"tripartite motif containing 46a",4638
"4639","znf710a",-1.06147549815705,-2.04005183042067,-0.0828991658934372,0.680254715440228,-2.2214651299726,0.0345383631131262,0.124847066956942,-3.84754415526883,"zinc finger protein 710a",4639
"4640","tmem276a",2.82379273956757,-0.0250370594824774,5.67262253861761,-5.14845215191959,2.02997434007862,0.0519117182371179,0.168832933224347,-3.84773739551008,"transmembrane protein 276a",4640
"4641","LOC121908830",0.838287717852661,0.0840895678904967,1.59248586781483,0.0227801128683219,2.27631245593038,0.0306337789952384,0.114207824072607,-3.84776811956812,"verrucotoxin subunit beta-like",4641
"4642","LOC121909844",2.14000602561039,-0.0287751253681505,4.30878717658893,-3.18271413150793,2.02080077855639,0.0529106512954987,0.171264297205192,-3.84818728060238,"proto-oncogene DBL",4642
"4643","LOC121906135",-2.1449223413262,-4.32821733905522,0.0383726564028128,-1.09153902416082,-2.01197874085269,0.0538872317472835,0.173512487268559,-3.84829282777107,"transmembrane protein 222-like",4643
"4644","LOC121881453",1.24247373593134,0.0752317340842099,2.40971573777846,-0.542042479882484,2.17997013963747,0.037784156172124,0.133496798284957,-3.84888467809592,"endophilin-B1-like",4644
"4645","lrriq1",1.37677851827479,0.0277509819828874,2.72580605456669,-1.53738478776428,2.090102097116,0.0457666051935506,0.153348451856474,-3.84956342248106,"leucine-rich repeats and IQ motif containing 1",4645
"4646","nwd1",1.96090848156277,-0.0384698526598535,3.9602868157854,-4.49801432417549,2.00856817769952,0.054269002477293,0.174469628801598,-3.84999274287169,"NACHT and WD repeat domain containing 1",4646
"4647","snip1",0.33689165986221,0.0912117680318969,0.582571551692523,4.91207512255745,2.8083089359993,0.00895237822964788,0.0442725184165285,-3.85013351369183,"Smad nuclear interacting protein",4647
"4648","si:dkey-247m21.3",-0.876764343347252,-1.69456821712944,-0.0589604695650672,0.388898613970967,-2.19562390459588,0.036528858874408,0.130134059740078,-3.85048450171067,"5-hydroxytryptamine receptor 4",4648
"4649","dusp27",1.02536779059488,0.082335493258,1.96840008793176,4.43605875007389,2.22678013634615,0.0341412668123647,0.124002590068776,-3.85083922046742,"dual specificity phosphatase 27",4649
"4650","atp6v1c1a",0.29522070027513,0.0838405358162565,0.506600864734003,5.71390682097693,2.86026853811189,0.00789319545969941,0.0401003608594002,-3.85124305042229,"ATPase H+ transporting V1 subunit C1a",4650
"4651","LOC121900133",-0.257226837635323,-0.429759514421641,-0.0846941608490051,9.50630105539593,-3.05329771470441,0.00490640727697995,0.0273499616496887,-3.8518182460365,"ubiquitin-60S ribosomal protein L40",4651
"4652","LOC121897240",0.631696092525819,0.085284575488108,1.17810760956353,1.40981822347799,2.36762316390082,0.025011163195119,0.0978970810996599,-3.85298830006641,"protein NLRC3-like",4652
"4653","cnpy1",2.21770614870289,-0.0119344258575427,4.44734672326332,-1.97155929133233,2.03701100852908,0.0511567807709554,0.166845382894788,-3.85435265293161,"canopy FGF signaling regulator 1",4653
"4654","pole",0.359336693633262,0.0985212904237842,0.620152096842741,3.59765351528451,2.82158128137082,0.0086697741153401,0.0431236532415479,-3.85493023475546,"polymerase (DNA directed), epsilon",4654
"4655","LOC121912097",0.606920947974585,0.122547631020242,1.09129426492893,5.05033288663182,2.56611521162985,0.0158957565047316,0.0692962223223511,-3.85508785194762,"meteorin-like protein",4655
"4656","bmpr1ba",1.54327529118664,-0.00167309593761789,3.08822367831091,2.05205746792217,2.04575519195379,0.0502321589090047,0.164673975731947,-3.85510334766443,"bone morphogenetic protein receptor, type IBa",4656
"4657","slf2",0.409661349314681,0.0985087655857556,0.720813933043606,3.71718141258137,2.69634719866919,0.0117052226258003,0.0546417117969328,-3.85611819798512,"SMC5-SMC6 complex localization factor 2",4657
"4658","ten1",0.72530608312903,0.104897959539686,1.34571420671837,1.32390834819694,2.39424218507989,0.0235589928506936,0.0936754953631814,-3.85618440373546,"TEN1 subunit of CST complex",4658
"4659","LOC121894809",1.83635928735379,-0.0265628847288557,3.69928145943644,-4.06985588709504,2.01877156340793,0.0531338907349601,0.17181521144333,-3.85790477339534,"zinc-binding protein A33-like",4659
"4660","si:dkey-7j14.6",0.450621969360258,0.107899464690845,0.793344474029671,4.14083959192465,2.69273721548682,0.0118059600831151,0.0550182289128535,-3.85790807884657,"uncharacterized LOC121905835",4660
"4661","zbtb20",0.476242264871725,0.113788144317158,0.838696385426293,3.79217076832814,2.69090972344515,0.0118572649427983,0.0552312185172103,-3.85864447641828,"zinc finger and BTB domain containing 20",4661
"4662","svila",0.433089848319884,0.105240533877415,0.760939162762354,5.83889702440531,2.70537802786937,0.0114567224135804,0.0536697100809102,-3.85872859893913,"supervillin a",4662
"4663","LOC121908884",-2.07498914494104,-4.19702382205267,0.0470455321705874,-2.52558470550032,-2.00256945172607,0.0549462580555094,0.176145985268328,-3.85918786839781,"bromodomain adjacent to zinc finger domain protein 2B-like",4663
"4664","slc6a16a",-1.40748237190886,-2.78310639758817,-0.0318583462295539,3.24556444586799,-2.09540244516084,0.0452571686007566,0.152028935299629,-3.86073045092785,"solute carrier family 6 member 16a",4664
"4665","myoc",0.414071500349037,0.122565295218327,0.705577705479747,5.43111988333861,2.90905391712406,0.0070073014221009,0.0363966285611467,-3.86086083831826,"myocilin",4665
"4666","dguok",-0.602229302936675,-1.09831435683619,-0.106144249037156,3.11485936169082,-2.48616515356548,0.0191175141881913,0.0800160472876718,-3.86213327119246,"deoxyguanosine kinase",4666
"4667","ggcta",0.369820195618935,0.0823408063505772,0.657299584887292,2.9151149245378,2.63456031025892,0.0135451958593949,0.0613546974595743,-3.86286806067127,"gamma-glutamylcyclotransferase a",4667
"4668","LOC121881245",-0.366285207888517,-0.644354328221724,-0.0882160875553114,-1.69839280890495,-2.69768260685948,0.011668161677465,0.0545177646536283,-3.86378399582689,"B2 bradykinin receptor-like",4668
"4669","lrrc61",0.899891945760462,0.0949731322476518,1.70481075927327,1.22881240448735,2.28961531243833,0.0297490072134481,0.111912412597218,-3.86511649311118,"leucine rich repeat containing 61",4669
"4670","LOC121902236",1.06067058150977,0.0574420345417264,2.06389912847782,-0.0263664888109018,2.16523419126651,0.0390010405665171,0.136621407114183,-3.86547667519528,"uncharacterized LOC121902236",4670
"4671","LOC121884177",-2.02623775826294,-4.10316088587582,0.0506853693499383,-0.922578270368329,-1.99799416709633,0.0554677877251759,0.177414159830671,-3.86735530567145,"meteorin-like protein",4671
"4672","ddhd1a",0.390068672160606,0.0995862226425421,0.68055112167867,4.68041615558237,2.75008051018906,0.0102976847175019,0.0494619917190874,-3.86886133066054,"DDHD domain containing 1a",4672
"4673","dnlz",-0.933843126638466,-1.76590884368402,-0.101777409592912,1.61294850888848,-2.29847895966094,0.0291724052554826,0.110429592408566,-3.86968062898279,"DNL-type zinc finger",4673
"4674","LOC121888121",0.507783198029791,0.0911229745955647,0.924443421464017,2.8030191908412,2.49586171049814,0.0186969626671441,0.078656462824534,-3.86993998993224,"NACHT, LRR and PYD domains-containing protein 12-like",4674
"4675","chrnb1l",2.52525633640877,-0.0505977353903915,5.10111040820793,-3.31681903284667,2.0077445162199,0.0543615570196188,0.174612154322626,-3.87007382485344,"cholinergic receptor, nicotinic, beta 1 (muscle) like",4675
"4676","zgc:165508",-2.64045414673212,-5.33477502184764,0.0538667283833956,-2.19119233012423,-2.00702854162189,0.0544421235353014,0.174785538069871,-3.87051302232457,NA,4676
"4677","hoxa9b",0.779260419234406,0.0953656630574188,1.46315517541139,1.47486388386017,2.33355251315509,0.0269888713330796,0.103939566575082,-3.87072712993318,"homeobox A9b",4677
"4678","ical1",0.479998291138562,0.106560772413296,0.853435809863827,3.29432353768738,2.63236420694287,0.0136153048959878,0.0615873952198788,-3.87074576949283,"islet cell autoantigen 1-like",4678
"4679","nkain4",-2.20417175379965,-4.46856718164541,0.0602236740461124,-0.342624561645232,-1.99350531453329,0.0559836841521162,0.178716448502434,-3.87097685905165,"sodium/potassium transporting ATPase interacting 4",4679
"4680","dtymk",0.399602190685926,0.0914902343297356,0.707714147042117,2.38784113156506,2.65609462720246,0.0128753122423571,0.0589020895485426,-3.87267319314918,"deoxythymidylate kinase (thymidylate kinase)",4680
"4681","asf1ba",0.3559163455101,0.0894112874597968,0.622421403560404,3.8209790188013,2.73505907989092,0.0106743123788961,0.0508622345340875,-3.87278607515959,"anti-silencing function 1Ba histone chaperone",4681
"4682","myh7ba",-2.60012725080142,-5.19867895995964,-0.00157554164319329,5.47692752945495,-2.04921475388201,0.0498704341716762,0.163596923275748,-3.87313610528254,"myosin, heavy chain 7B, cardiac muscle, beta a",4682
"4683","gsk3ba",-0.216093969478405,-0.367911046172828,-0.064276892783982,6.04291530528147,-2.91505166928384,0.00690511826589345,0.0359605868602986,-3.87402198072821,"glycogen synthase kinase 3 beta, genome duplicate a",4683
"4684","pck2",-0.277537155199032,-0.480753811049937,-0.074320499348127,3.59977964830147,-2.79695878321073,0.00920090544664414,0.0452181054619277,-3.87445846106078,"phosphoenolpyruvate carboxykinase 2 (mitochondrial)",4684
"4685","tmed9",0.222089357668075,0.0663056424487716,0.377873072887378,5.75738276239631,2.91964417178926,0.00682783103514272,0.0356145156506439,-3.87457485507765,"transmembrane p24 trafficking protein 9",4685
"4686","LOC121885945",0.273749409730205,0.0795392117476476,0.467959607712762,5.69963001284946,2.88672487702184,0.00740043126338148,0.0379784817529039,-3.87467972231465,"protein SET-like",4686
"4687","fam169b",2.45344923871875,-0.0736634637389497,4.98056194117645,-2.37825953753473,1.98827613918912,0.0565899701636501,0.180029973640674,-3.87736835698076,"family with sequence similarity 169 member B",4687
"4688","ralaa",-0.329660349323454,-0.578339648220823,-0.0809810504260845,4.77707489309784,-2.71488422885995,0.0112004759641587,0.0527701354431766,-3.87757880578881,"v-ral simian leukemia viral oncogene homolog Aa (ras related)",4688
"4689","pcbp4",-1.52472467482049,-3.04990854963417,0.000459199993188442,0.688116320288906,-2.04735643596617,0.0500644490266162,0.164178760176742,-3.87813554936513,"poly(rC) binding protein 4",4689
"4690","LOC121909861",0.383385178945499,0.108343324747057,0.658427033143941,3.75051338916756,2.85470191933366,0.00800074641752707,0.0405006983692169,-3.87821904172929,"protein diaphanous homolog 3-like",4690
"4691","pvalb6",2.18178452777657,-0.0656472380233275,4.42921629357646,-2.65593378459201,1.9881519663257,0.0566044368591423,0.180029973640674,-3.87834701853869,"parvalbumin 6",4691
"4692","LOC121895262",-1.70373083024314,-3.44867948599916,0.0412178255128872,-0.563398589638626,-1.99959740379552,0.0552845445894792,0.176971561174113,-3.87844129549133,"uncharacterized LOC121895262",4692
"4693","LOC121889477",-2.34857054871794,-4.77003644326331,0.0728953458274213,-3.39331881278643,-1.98632124819393,0.0568181004180187,0.180561807354844,-3.87846170662356,"low affinity immunoglobulin gamma Fc region receptor II-b-like",4693
"4694","xpo1a",-0.280184723083713,-0.483065589665897,-0.077303856501529,5.35206229101702,-2.82831381679164,0.0085296514069737,0.0426093680466908,-3.87915242181624,"exportin 1 (CRM1 homolog, yeast) a",4694
"4695","LOC121892103",-1.37944993798977,-2.73782382174507,-0.0210760542344781,3.09514936217873,-2.07974867008364,0.0467764145292641,0.155910841194211,-3.88137154521001,"striated muscle preferentially expressed protein kinase-like",4695
"4696","vsir",2.41711572314923,-0.0676275404938784,4.90185898679234,-4.36772941255648,1.99223312104789,0.0561306589993993,0.179089978248324,-3.88146391216962,"V-set immunoregulatory receptor",4696
"4697","adhfe1",1.1605727879225,0.0342684125513972,2.28687716329361,3.09919553236816,2.11028371064232,0.0438536977647866,0.148554212867936,-3.88194571875255,"alcohol dehydrogenase iron containing 1",4697
"4698","LOC121902434",0.985318083391848,0.10627003411228,1.86436613267142,-0.622037921858592,2.29555695940007,0.0293613594041421,0.110931940645305,-3.88278006593616,"uncharacterized LOC121902434",4698
"4699","LOC121898608",-0.271181512299343,-0.460870580373532,-0.0814924442251535,5.65110333832116,-2.92780406813665,0.00669252391334127,0.0351130504439789,-3.88295282366819,"muscleblind-like protein 1",4699
"4700","LOC121904281",2.75529482523146,-0.0867661070091539,5.59735575747208,-3.95791737941575,1.98544987044204,0.0569200472841115,0.180769270939975,-3.8834157173766,"uncharacterized LOC121904281",4700
"4701","ccsapa",-2.13049008631043,-4.32571412274061,0.0647339501197499,-2.30969548032593,-1.98758130327682,0.0566709633734265,0.180152279118426,-3.88395498206927,"centriole, cilia and spindle-associated protein a",4701
"4702","spc24",0.549504797481117,0.128444882979036,0.970564711983198,1.63119737565807,2.67270991588976,0.0123796911984795,0.0571116420623187,-3.88453247802001,"SPC24 component of NDC80 kinetochore complex",4702
"4703","LOC121911311",-1.95400476992583,-3.97276752146299,0.0647579816113388,-3.83805415175596,-1.98227804578327,0.0572924903933372,0.181601172538958,-3.88462532532425,"uncharacterized LOC121911311",4703
"4704","yy1b",0.280408122337842,0.0733061576356062,0.487510087040077,4.87605218021462,2.77287699608041,0.00974984383621122,0.0474195857306431,-3.88489030069637,"YY1 transcription factor b",4704
"4705","ppp2r3a",0.270904260364516,0.0757069523431277,0.466101568385904,6.07320391695132,2.84227598385232,0.008245830587724,0.0415069604009936,-3.88508834271301,"protein phosphatase 2, regulatory subunit B'', alpha",4705
"4706","LOC121888990",1.27554471479365,0.0243359864936625,2.52675344309364,-3.03243908895368,2.08780607397748,0.0459888604256935,0.153988506844741,-3.88547394975552,"uncharacterized LOC121888990",4706
"4707","LOC121894820",0.900958664822628,0.081427100278736,1.72049022936652,0.169428290225308,2.25145574910513,0.0323510401711465,0.119108897229685,-3.88548481047447,"nuclear factor 7, brain-like",4707
"4708","prdm1a",0.606136782878364,0.105412817849142,1.10686074790758,2.46547382229,2.47911399187469,0.0194287838336762,0.0810436706361595,-3.88662790165119,"PR domain containing 1a, with ZNF domain",4708
"4709","erbin",0.528609220086219,0.0954153472180843,0.961803092954354,3.13275433008924,2.49905988378538,0.0185601346097143,0.0781642055888931,-3.89023233315245,"erbb2 interacting protein",4709
"4710","LOC121897700",-2.58583907169155,-5.26054653306516,0.0888683896820615,-1.18234411365296,-1.97992818730722,0.0575697917931942,0.182099668603909,-3.89142819796062,"cytochrome P450 2D15-like",4710
"4711","LOC121903453",0.447248779799992,0.081914062678121,0.812583496921863,1.10875431392296,2.50716233282635,0.0182176074087577,0.077034230985317,-3.8916520955005,"DNA repair protein XRCC4-like",4711
"4712","mios",-0.469953022193878,-0.833341532405746,-0.10656451198201,4.00442175782346,-2.64854581482946,0.0131065441789461,0.0598211673911538,-3.89167477997953,"missing oocyte, meiosis regulator, homolog (Drosophila)",4712
"4713","LOC121885280",1.18614061900694,0.0244436777133716,2.34783756030051,0.885452326836792,2.09106516414584,0.0456736644129204,0.15314111009038,-3.89176366058331,"uncharacterized LOC121885280",4713
"4714","LOC121889179",-0.305203893273706,-0.519183347936166,-0.0912244386112458,6.8891207179588,-2.92107176853944,0.00680397329180501,0.0355182533777073,-3.89198462051312,"pyruvate carboxylase, mitochondrial-like",4714
"4715","LOC121897300",0.77779539745711,0.0775023840146378,1.47808841089958,0.82332866970846,2.27462500886916,0.0307476966738256,0.114516350250248,-3.89243516290968,"neuronal cell adhesion molecule-like",4715
